year,origin_location_code,asylum_location_code,gender,population
2009,AFG,SRB,m,30
2009,AFG,SVK,all,101
2009,AFG,SVK,f,0
2009,AFG,SVK,m,0
2009,AFG,SVN,all,12
2009,AFG,SVN,f,0
2009,AFG,SVN,m,0
2009,AFG,SWE,all,4698
2009,AFG,SWE,f,0
2009,AFG,SWE,m,0
2009,AFG,SYR,all,2860
2009,AFG,SYR,f,1322
2009,AFG,SYR,m,1538
2009,AFG,TJK,all,4183
2009,AFG,TJK,f,60
2009,AFG,TJK,m,50
2009,AFG,TKM,all,58
2009,AFG,TKM,f,24
2009,AFG,TKM,m,34
2009,AFG,TUR,all,5872
2009,AFG,TUR,f,2488
2009,AFG,TUR,m,3384
2009,AFG,UKR,all,3236
2009,AFG,UKR,f,858
2009,AFG,UKR,m,2378
2009,AFG,USA,all,1771
2009,AFG,USA,f,0
2009,AFG,USA,m,0
2009,AFG,UZB,all,1092
2009,AFG,UZB,f,504
2009,AFG,UZB,m,588
2009,AFG,ZAF,all,18
2009,AFG,ZAF,f,0
2009,AFG,ZAF,m,0
2009,IRN,AFG,all,78
2009,IRN,AFG,f,20
2009,IRN,AFG,m,58
2009,IRQ,AFG,all,12
2009,IRQ,AFG,f,0
2009,IRQ,AFG,m,12
2009,PAK,AFG,all,10
2009,PAK,AFG,f,10
2009,PAK,AFG,m,0
2010,AFG,AFG,all,1676500
2010,AFG,AFG,f,820794
2010,AFG,AFG,m,855706
2010,AFG,ARE,all,42
2010,AFG,ARE,f,16
2010,AFG,ARE,m,26
2010,AFG,AUS,all,5586
2010,AFG,AUS,f,0
2010,AFG,AUS,m,0
2010,AFG,AUT,all,10055
2010,AFG,AUT,f,0
2010,AFG,AUT,m,0
2010,AFG,AZE,all,1436
2010,AFG,AZE,f,492
2010,AFG,AZE,m,944
2010,AFG,BEL,all,501
2010,AFG,BEL,f,144
2010,AFG,BEL,m,357
2010,AFG,BGR,all,2450
2010,AFG,BGR,f,8
2010,AFG,BGR,m,50
2010,AFG,BIH,all,22
2010,AFG,BIH,f,0
2010,AFG,BIH,m,22
2010,AFG,BLR,all,944
2010,AFG,BLR,f,372
2010,AFG,BLR,m,572
2010,AFG,BRA,all,44
2010,AFG,BRA,f,0
2010,AFG,BRA,m,44
2010,AFG,CAN,all,3319
2010,AFG,CAN,f,520
2010,AFG,CAN,m,664
2010,AFG,CHE,all,4952
2010,AFG,CHE,f,1619
2010,AFG,CHE,m,3333
2010,AFG,CHL,all,12
2010,AFG,CHL,f,0
2010,AFG,CHL,m,0
2010,AFG,CHN,all,14
2010,AFG,CHN,f,0
2010,AFG,CHN,m,14
2010,AFG,COL,all,10
2010,AFG,COL,f,0
2010,AFG,COL,m,10
2010,AFG,CYM,all,10
2010,AFG,CYM,f,0
2010,AFG,CYM,m,10
2010,AFG,CYP,all,119
2010,AFG,CYP,f,0
2010,AFG,CYP,m,0
2010,AFG,CZE,all,231
2010,AFG,CZE,f,0
2010,AFG,CZE,m,7
2010,AFG,DEU,all,74856
2010,AFG,DEU,f,32326
2010,AFG,DEU,m,42530
2010,AFG,DNK,all,5441
2010,AFG,DNK,f,0
2010,AFG,DNK,m,0
2010,AFG,ECU,all,276
2010,AFG,ECU,f,98
2010,AFG,ECU,m,178
2010,AFG,ESP,all,76
2010,AFG,ESP,f,5
2010,AFG,ESP,m,12
2010,AFG,EST,all,24
2010,AFG,EST,f,0
2010,AFG,EST,m,24
2010,AFG,FIN,all,1042
2010,AFG,FIN,f,0
2010,AFG,FIN,m,0
2010,AFG,FJI,all,10
2010,AFG,FJI,f,10
2010,AFG,FJI,m,0
2010,AFG,FRA,all,1790
2010,AFG,FRA,f,609
2010,AFG,FRA,m,1181
2010,AFG,GBR,all,23406
2010,AFG,GBR,f,0
2010,AFG,GBR,m,0
2010,AFG,GEO,all,10
2010,AFG,GEO,f,0
2010,AFG,GEO,m,10
2010,AFG,GRC,all,4648
2010,AFG,GRC,f,0
2010,AFG,GRC,m,0
2010,AFG,HKG,all,24
2010,AFG,HKG,f,0
2010,AFG,HKG,m,24
2010,AFG,HRV,all,42
2010,AFG,HRV,f,10
2010,AFG,HRV,m,32
2010,AFG,HUN,all,1821
2010,AFG,HUN,f,0
2010,AFG,HUN,m,0
2010,AFG,IDN,all,2932
2010,AFG,IDN,f,198
2010,AFG,IDN,m,2734
2010,AFG,IND,all,18634
2010,AFG,IND,f,8652
2010,AFG,IND,m,9982
2010,AFG,IRL,all,338
2010,AFG,IRL,f,0
2010,AFG,IRL,m,0
2010,AFG,IRN,all,1029216
2010,AFG,IRN,f,1490
2010,AFG,IRN,m,1788
2010,AFG,ISL,all,6
2010,AFG,ISL,f,0
2010,AFG,ISL,m,0
2010,AFG,ITA,all,3969
2010,AFG,ITA,f,10
2010,AFG,ITA,m,294
2010,AFG,JOR,all,102
2010,AFG,JOR,f,38
2010,AFG,JOR,m,64
2010,AFG,JPN,all,54
2010,AFG,JPN,f,19
2010,AFG,JPN,m,35
2010,AFG,KAZ,all,615
2010,AFG,KAZ,f,0
2010,AFG,KAZ,m,0
2010,AFG,KGZ,all,1294
2010,AFG,KGZ,f,544
2010,AFG,KGZ,m,750
2010,AFG,KOR,all,46
2010,AFG,KOR,f,0
2010,AFG,KOR,m,46
2010,AFG,KWT,all,1794
2010,AFG,KWT,f,62
2010,AFG,KWT,m,128
2010,AFG,LBN,all,30
2010,AFG,LBN,f,0
2010,AFG,LBN,m,30
2010,AFG,LTU,all,108
2010,AFG,LTU,f,14
2010,AFG,LTU,m,0
2010,AFG,LUX,all,16
2010,AFG,LUX,f,0
2010,AFG,LUX,m,0
2010,AFG,LVA,all,82
2010,AFG,LVA,f,26
2010,AFG,LVA,m,56
2010,AFG,MAR,all,16
2010,AFG,MAR,f,0
2010,AFG,MAR,m,16
2010,AFG,MDA,all,42
2010,AFG,MDA,f,10
2010,AFG,MDA,m,32
2010,AFG,MKD,all,58
2010,AFG,MKD,f,26
2010,AFG,MKD,m,32
2010,AFG,MLT,all,8
2010,AFG,MLT,f,0
2010,AFG,MLT,m,0
2010,AFG,MYS,all,1012
2010,AFG,MYS,f,440
2010,AFG,MYS,m,572
2010,AFG,NLD,all,8241
2010,AFG,NLD,f,413
2010,AFG,NLD,m,1097
2010,AFG,NOR,all,7645
2010,AFG,NOR,f,0
2010,AFG,NOR,m,0
2010,AFG,NZL,all,184
2010,AFG,NZL,f,0
2010,AFG,NZL,m,0
2010,AFG,PAK,all,3803576
2010,AFG,PAK,f,1769816
2010,AFG,PAK,m,2033760
2010,AFG,PAN,all,10
2010,AFG,PAN,f,0
2010,AFG,PAN,m,10
2010,AFG,POL,all,91
2010,AFG,POL,f,0
2010,AFG,POL,m,0
2010,AFG,PRT,all,6
2010,AFG,PRT,f,0
2010,AFG,PRT,m,0
2010,AFG,ROU,all,103
2010,AFG,ROU,f,0
2010,AFG,ROU,m,0
2010,AFG,RUS,all,2550
2010,AFG,RUS,f,0
2010,AFG,RUS,m,0
2010,AFG,SRB,all,200
2010,AFG,SRB,f,46
2010,AFG,SRB,m,154
2010,AFG,SVK,all,135
2010,AFG,SVK,f,10
2010,AFG,SVK,m,104
2010,AFG,SVN,all,15
2010,AFG,SVN,f,0
2010,AFG,SVN,m,0
2010,AFG,SWE,all,5858
2010,AFG,SWE,f,0
2010,AFG,SWE,m,0
2010,AFG,SYR,all,4258
2010,AFG,SYR,f,2032
2010,AFG,SYR,m,2226
2010,AFG,TJK,all,4733
2010,AFG,TJK,f,104
2010,AFG,TJK,m,74
2010,AFG,TKM,all,60
2010,AFG,TKM,f,24
2010,AFG,TKM,m,36
2010,AFG,TUR,all,6894
2010,AFG,TUR,f,2974
2010,AFG,TUR,m,3920
2010,AFG,UKR,all,2883
2010,AFG,UKR,f,664
2010,AFG,UKR,m,2219
2010,AFG,USA,all,1410
2010,AFG,USA,f,0
2010,AFG,USA,m,0
2010,AFG,UZB,all,608
2010,AFG,UZB,f,268
2010,AFG,UZB,m,340
2010,AFG,VEN,all,10
2010,AFG,VEN,f,0
2010,AFG,VEN,m,10
2010,AFG,ZAF,all,18
2010,AFG,ZAF,f,0
2010,AFG,ZAF,m,0
2010,IRN,AFG,all,92
2010,IRN,AFG,f,32
2010,IRN,AFG,m,60
2010,IRQ,AFG,all,12
2010,IRQ,AFG,f,0
2010,IRQ,AFG,m,12
2010,PAK,AFG,all,6407
2010,PAK,AFG,f,14
2010,PAK,AFG,m,18
2011,AFG,AFG,all,1902334
2011,AFG,AFG,f,935330
2011,AFG,AFG,m,967004
2011,AFG,ARE,all,12
2011,AFG,ARE,f,12
2011,AFG,ARE,m,0
2011,AFG,AUS,all,4950
2011,AFG,AUS,f,0
2011,AFG,AUS,m,0
2011,AFG,AUT,all,13212
2011,AFG,AUT,f,0
2011,AFG,AUT,m,0
2011,AFG,AZE,all,1426
2011,AFG,AZE,f,482
2011,AFG,AZE,m,944
2011,AFG,BEL,all,2550
2011,AFG,BEL,f,239
2011,AFG,BEL,m,546
2011,AFG,BGR,all,2414
2011,AFG,BGR,f,28
2011,AFG,BGR,m,156
2011,AFG,BLR,all,920
2011,AFG,BLR,f,370
2011,AFG,BLR,m,550
2011,AFG,BRA,all,48
2011,AFG,BRA,f,0
2011,AFG,BRA,m,48
2011,AFG,CAN,all,4754
2011,AFG,CAN,f,2174
2011,AFG,CAN,m,2580
2011,AFG,CHE,all,6281
2011,AFG,CHE,f,2054
2011,AFG,CHE,m,4227
2011,AFG,CHL,all,12
2011,AFG,CHL,f,0
2011,AFG,CHL,m,0
2011,AFG,CHN,all,14
2011,AFG,CHN,f,0
2011,AFG,CHN,m,14
2011,AFG,CIV,all,36
2011,AFG,CIV,f,20
2011,AFG,CIV,m,16
2011,AFG,COL,all,14
2011,AFG,COL,f,0
2011,AFG,COL,m,14
2011,AFG,CYP,all,122
2011,AFG,CYP,f,0
2011,AFG,CYP,m,0
2011,AFG,CZE,all,224
2011,AFG,CZE,f,0
2011,AFG,CZE,m,0
2011,AFG,DEU,all,83024
2011,AFG,DEU,f,34446
2011,AFG,DEU,m,48578
2011,AFG,DNK,all,3268
2011,AFG,DNK,f,0
2011,AFG,DNK,m,0
2011,AFG,DZA,all,10
2011,AFG,DZA,f,0
2011,AFG,DZA,m,10
2011,AFG,ECU,all,238
2011,AFG,ECU,f,110
2011,AFG,ECU,m,128
2011,AFG,EGY,all,10
2011,AFG,EGY,f,0
2011,AFG,EGY,m,10
2011,AFG,ESP,all,62
2011,AFG,ESP,f,0
2011,AFG,ESP,m,0
2011,AFG,EST,all,26
2011,AFG,EST,f,0
2011,AFG,EST,m,26
2011,AFG,FIN,all,1228
2011,AFG,FIN,f,0
2011,AFG,FIN,m,0
2011,AFG,FJI,all,10
2011,AFG,FJI,f,10
2011,AFG,FJI,m,0
2011,AFG,FRA,all,2120
2011,AFG,FRA,f,636
2011,AFG,FRA,m,1484
2011,AFG,GBR,all,15826
2011,AFG,GBR,f,0
2011,AFG,GBR,m,0
2011,AFG,GRC,all,208
2011,AFG,GRC,f,0
2011,AFG,GRC,m,0
2011,AFG,HKG,all,24
2011,AFG,HKG,f,0
2011,AFG,HKG,m,24
2011,AFG,HRV,all,149
2011,AFG,HRV,f,10
2011,AFG,HRV,m,42
2011,AFG,HUN,all,1697
2011,AFG,HUN,f,0
2011,AFG,HUN,m,0
2011,AFG,IDN,all,4250
2011,AFG,IDN,f,372
2011,AFG,IDN,m,3878
2011,AFG,IND,all,19560
2011,AFG,IND,f,10380
2011,AFG,IND,m,9180
2011,AFG,IRL,all,379
2011,AFG,IRL,f,0
2011,AFG,IRL,m,0
2011,AFG,IRN,all,840872
2011,AFG,IRN,f,316
2011,AFG,IRN,m,526
2011,AFG,ISL,all,22
2011,AFG,ISL,f,0
2011,AFG,ISL,m,22
2011,AFG,ITA,all,4291
2011,AFG,ITA,f,0
2011,AFG,ITA,m,0
2011,AFG,JOR,all,54
2011,AFG,JOR,f,20
2011,AFG,JOR,m,34
2011,AFG,JPN,all,45
2011,AFG,JPN,f,14
2011,AFG,JPN,m,26
2011,AFG,KAZ,all,1174
2011,AFG,KAZ,f,550
2011,AFG,KAZ,m,624
2011,AFG,KGZ,all,1096
2011,AFG,KGZ,f,468
2011,AFG,KGZ,m,628
2011,AFG,KOR,all,148
2011,AFG,KOR,f,0
2011,AFG,KOR,m,148
2011,AFG,LBN,all,38
2011,AFG,LBN,f,0
2011,AFG,LBN,m,38
2011,AFG,LKA,all,12
2011,AFG,LKA,f,12
2011,AFG,LKA,m,0
2011,AFG,LTU,all,133
2011,AFG,LTU,f,10
2011,AFG,LTU,m,60
2011,AFG,LVA,all,40
2011,AFG,LVA,f,14
2011,AFG,LVA,m,24
2011,AFG,MAR,all,16
2011,AFG,MAR,f,0
2011,AFG,MAR,m,16
2011,AFG,MDA,all,42
2011,AFG,MDA,f,10
2011,AFG,MDA,m,32
2011,AFG,MEX,all,5
2011,AFG,MEX,f,0
2011,AFG,MEX,m,0
2011,AFG,MKD,all,414
2011,AFG,MKD,f,118
2011,AFG,MKD,m,296
2011,AFG,MYS,all,872
2011,AFG,MYS,f,368
2011,AFG,MYS,m,504
2011,AFG,NLD,all,7170
2011,AFG,NLD,f,0
2011,AFG,NLD,m,0
2011,AFG,NOR,all,7411
2011,AFG,NOR,f,0
2011,AFG,NOR,m,0
2011,AFG,NZL,all,59
2011,AFG,NZL,f,0
2011,AFG,NZL,m,0
2011,AFG,PAK,all,3406976
2011,AFG,PAK,f,1606596
2011,AFG,PAK,m,1800380
2011,AFG,PAN,all,10
2011,AFG,PAN,f,0
2011,AFG,PAN,m,10
2011,AFG,POL,all,102
2011,AFG,POL,f,0
2011,AFG,POL,m,0
2011,AFG,PRT,all,10
2011,AFG,PRT,f,0
2011,AFG,PRT,m,0
2011,AFG,ROU,all,148
2011,AFG,ROU,f,0
2011,AFG,ROU,m,14
2011,AFG,RUS,all,2084
2011,AFG,RUS,f,0
2011,AFG,RUS,m,0
2011,AFG,SAU,all,14
2011,AFG,SAU,f,14
2011,AFG,SAU,m,0
2011,AFG,SRB,all,348
2011,AFG,SRB,f,50
2011,AFG,SRB,m,298
2011,AFG,SVK,all,192
2011,AFG,SVK,f,44
2011,AFG,SVK,m,148
2011,AFG,SVN,all,51
2011,AFG,SVN,f,5
2011,AFG,SVN,m,46
2011,AFG,SWE,all,8824
2011,AFG,SWE,f,0
2011,AFG,SWE,m,0
2011,AFG,SYR,all,3918
2011,AFG,SYR,f,1884
2011,AFG,SYR,m,2034
2011,AFG,TJK,all,5281
2011,AFG,TJK,f,138
2011,AFG,TJK,m,162
2011,AFG,TKM,all,62
2011,AFG,TKM,f,24
2011,AFG,TKM,m,38
2011,AFG,TUR,all,10154
2011,AFG,TUR,f,4466
2011,AFG,TUR,m,5688
2011,AFG,UKR,all,2951
2011,AFG,UKR,f,340
2011,AFG,UKR,m,1332
2011,AFG,USA,all,1210
2011,AFG,USA,f,0
2011,AFG,USA,m,0
2011,AFG,UZB,all,422
2011,AFG,UZB,f,184
2011,AFG,UZB,m,238
2011,AFG,VEN,all,10
2011,AFG,VEN,f,0
2011,AFG,VEN,m,10
2011,AFG,ZAF,all,18
2011,AFG,ZAF,f,0
2011,AFG,ZAF,m,0
2011,IRN,AFG,all,118
2011,IRN,AFG,f,54
2011,IRN,AFG,m,64
2011,IRQ,AFG,all,10
2011,IRQ,AFG,f,0
2011,IRQ,AFG,m,10
2011,PAK,AFG,all,2999
2011,PAK,AFG,f,58
2011,PAK,AFG,m,54
2012,AFG,AFG,all,1758752
2012,AFG,AFG,f,858312
2012,AFG,AFG,m,900440
2012,AFG,ARE,all,12
2012,AFG,ARE,f,12
2012,AFG,ARE,m,0
2012,AFG,AUS,all,8266
2012,AFG,AUS,f,0
2012,AFG,AUS,m,0
2012,AFG,AUT,all,16361
2012,AFG,AUT,f,0
2012,AFG,AUT,m,0
2012,AFG,AZE,all,1196
2012,AFG,AZE,f,402
2012,AFG,AZE,m,794
2012,AFG,BEL,all,3178
2012,AFG,BEL,f,346
2012,AFG,BEL,m,921
2012,AFG,BGR,all,368
2012,AFG,BGR,f,0
2012,AFG,BGR,m,0
2012,AFG,BLR,all,898
2012,AFG,BLR,f,352
2012,AFG,BLR,m,546
2012,AFG,BRA,all,56
2012,AFG,BRA,f,10
2012,AFG,BRA,m,46
2012,AFG,CAN,all,3020
2012,AFG,CAN,f,562
2012,AFG,CAN,m,864
2012,AFG,CHE,all,7955
2012,AFG,CHE,f,2582
2012,AFG,CHE,m,5373
2012,AFG,CHL,all,12
2012,AFG,CHL,f,0
2012,AFG,CHL,m,0
2012,AFG,CHN,all,14
2012,AFG,CHN,f,0
2012,AFG,CHN,m,14
2012,AFG,CIV,all,26
2012,AFG,CIV,f,16
2012,AFG,CIV,m,10
2012,AFG,CYP,all,57
2012,AFG,CYP,f,0
2012,AFG,CYP,m,0
2012,AFG,CZE,all,255
2012,AFG,CZE,f,110
2012,AFG,CZE,m,131
2012,AFG,DEU,all,92206
2012,AFG,DEU,f,37172
2012,AFG,DEU,m,55034
2012,AFG,DNK,all,2876
2012,AFG,DNK,f,0
2012,AFG,DNK,m,0
2012,AFG,ECU,all,236
2012,AFG,ECU,f,100
2012,AFG,ECU,m,136
2012,AFG,EGY,all,18
2012,AFG,EGY,f,0
2012,AFG,EGY,m,18
2012,AFG,ESP,all,127
2012,AFG,ESP,f,0
2012,AFG,ESP,m,0
2012,AFG,EST,all,28
2012,AFG,EST,f,0
2012,AFG,EST,m,28
2012,AFG,FIN,all,1292
2012,AFG,FIN,f,0
2012,AFG,FIN,m,0
2012,AFG,FJI,all,14
2012,AFG,FJI,f,14
2012,AFG,FJI,m,0
2012,AFG,FRA,all,3185
2012,AFG,FRA,f,673
2012,AFG,FRA,m,1917
2012,AFG,GBR,all,11107
2012,AFG,GBR,f,0
2012,AFG,GBR,m,0
2012,AFG,GEO,all,10
2012,AFG,GEO,f,0
2012,AFG,GEO,m,10
2012,AFG,GRC,all,343
2012,AFG,GRC,f,0
2012,AFG,GRC,m,0
2012,AFG,HKG,all,24
2012,AFG,HKG,f,0
2012,AFG,HKG,m,24
2012,AFG,HRV,all,294
2012,AFG,HRV,f,78
2012,AFG,HRV,m,216
2012,AFG,HUN,all,1131
2012,AFG,HUN,f,0
2012,AFG,HUN,m,0
2012,AFG,IDN,all,7770
2012,AFG,IDN,f,536
2012,AFG,IDN,m,7234
2012,AFG,IND,all,20408
2012,AFG,IND,f,10808
2012,AFG,IND,m,9600
2012,AFG,IRL,all,391
2012,AFG,IRL,f,0
2012,AFG,IRL,m,0
2012,AFG,IRN,all,824100
2012,AFG,IRN,f,27652
2012,AFG,IRN,m,28900
2012,AFG,IRQ,all,66
2012,AFG,IRQ,f,30
2012,AFG,IRQ,m,36
2012,AFG,ISL,all,24
2012,AFG,ISL,f,0
2012,AFG,ISL,m,24
2012,AFG,ITA,all,6220
2012,AFG,ITA,f,0
2012,AFG,ITA,m,0
2012,AFG,JOR,all,48
2012,AFG,JOR,f,10
2012,AFG,JOR,m,38
2012,AFG,JPN,all,34
2012,AFG,JPN,f,12
2012,AFG,JPN,m,22
2012,AFG,KAZ,all,1120
2012,AFG,KAZ,f,526
2012,AFG,KAZ,m,594
2012,AFG,KGZ,all,1054
2012,AFG,KGZ,f,462
2012,AFG,KGZ,m,592
2012,AFG,KOR,all,64
2012,AFG,KOR,f,0
2012,AFG,KOR,m,64
2012,AFG,LBN,all,56
2012,AFG,LBN,f,0
2012,AFG,LBN,m,56
2012,AFG,LKA,all,10
2012,AFG,LKA,f,10
2012,AFG,LKA,m,0
2012,AFG,LTU,all,152
2012,AFG,LTU,f,30
2012,AFG,LTU,m,58
2012,AFG,LVA,all,52
2012,AFG,LVA,f,14
2012,AFG,LVA,m,38
2012,AFG,MDA,all,28
2012,AFG,MDA,f,10
2012,AFG,MDA,m,18
2012,AFG,MEX,all,6
2012,AFG,MEX,f,0
2012,AFG,MEX,m,0
2012,AFG,MKD,all,432
2012,AFG,MKD,f,94
2012,AFG,MKD,m,338
2012,AFG,MNG,all,10
2012,AFG,MNG,f,0
2012,AFG,MNG,m,10
2012,AFG,MYS,all,928
2012,AFG,MYS,f,402
2012,AFG,MYS,m,526
2012,AFG,NLD,all,7599
2012,AFG,NLD,f,0
2012,AFG,NLD,m,0
2012,AFG,NOR,all,6942
2012,AFG,NOR,f,200
2012,AFG,NOR,m,758
2012,AFG,NRU,all,132
2012,AFG,NRU,f,0
2012,AFG,NRU,m,132
2012,AFG,NZL,all,45
2012,AFG,NZL,f,0
2012,AFG,NZL,m,0
2012,AFG,PAK,all,3281920
2012,AFG,PAK,f,1540658
2012,AFG,PAK,m,1741262
2012,AFG,PHL,all,10
2012,AFG,PHL,f,0
2012,AFG,PHL,m,10
2012,AFG,PNG,all,13
2012,AFG,PNG,f,0
2012,AFG,PNG,m,0
2012,AFG,POL,all,144
2012,AFG,POL,f,0
2012,AFG,POL,m,0
2012,AFG,PRT,all,11
2012,AFG,PRT,f,0
2012,AFG,PRT,m,0
2012,AFG,ROU,all,125
2012,AFG,ROU,f,0
2012,AFG,ROU,m,48
2012,AFG,RUS,all,2740
2012,AFG,RUS,f,0
2012,AFG,RUS,m,0
2012,AFG,SAU,all,14
2012,AFG,SAU,f,14
2012,AFG,SAU,m,0
2012,AFG,SRB,all,162
2012,AFG,SRB,f,66
2012,AFG,SRB,m,96
2012,AFG,SVK,all,209
2012,AFG,SVK,f,32
2012,AFG,SVK,m,146
2012,AFG,SVN,all,72
2012,AFG,SVN,f,0
2012,AFG,SVN,m,72
2012,AFG,SWE,all,10807
2012,AFG,SWE,f,0
2012,AFG,SWE,m,0
2012,AFG,SYR,all,3858
2012,AFG,SYR,f,1900
2012,AFG,SYR,m,1958
2012,AFG,THA,all,16
2012,AFG,THA,f,16
2012,AFG,THA,m,0
2012,AFG,TJK,all,4318
2012,AFG,TJK,f,62
2012,AFG,TJK,m,4116
2012,AFG,TKM,all,38
2012,AFG,TKM,f,20
2012,AFG,TKM,m,18
2012,AFG,TUR,all,18103
2012,AFG,TUR,f,7058
2012,AFG,TUR,m,9666
2012,AFG,UKR,all,3585
2012,AFG,UKR,f,1119
2012,AFG,UKR,m,2449
2012,AFG,USA,all,1147
2012,AFG,USA,f,0
2012,AFG,USA,m,0
2012,AFG,UZB,all,346
2012,AFG,UZB,f,154
2012,AFG,UZB,m,192
2012,AFG,VEN,all,10
2012,AFG,VEN,f,0
2012,AFG,VEN,m,10
2012,AFG,ZAF,all,20
2012,AFG,ZAF,f,0
2012,AFG,ZAF,m,0
2012,IRN,AFG,all,98
2012,IRN,AFG,f,32
2012,IRN,AFG,m,66
2012,PAK,AFG,all,16184
2012,PAK,AFG,f,84
2012,PAK,AFG,m,60
2013,AFG,AFG,all,550972
2013,AFG,AFG,f,275328
2013,AFG,AFG,m,275644
2013,AFG,AUS,all,9307
2013,AFG,AUS,f,0
2013,AFG,AUS,m,0
2013,AFG,AUT,all,18154
2013,AFG,AUT,f,0
2013,AFG,AUT,m,0
2013,AFG,AZE,all,1258
2013,AFG,AZE,f,436
2013,AFG,AZE,m,822
2013,AFG,BEL,all,4908
2013,AFG,BEL,f,438
2013,AFG,BEL,m,1198
2013,AFG,BGR,all,1168
2013,AFG,BGR,f,498
2013,AFG,BGR,m,670
2013,AFG,BIH,all,12
2013,AFG,BIH,f,0
2013,AFG,BIH,m,12
2013,AFG,BLR,all,888
2013,AFG,BLR,f,346
2013,AFG,BLR,m,542
2013,AFG,BRA,all,96
2013,AFG,BRA,f,20
2013,AFG,BRA,m,76
2013,AFG,CAN,all,3085
2013,AFG,CAN,f,658
2013,AFG,CAN,m,894
2013,AFG,CHE,all,8668
2013,AFG,CHE,f,2761
2013,AFG,CHE,m,5907
2013,AFG,CHL,all,14
2013,AFG,CHL,f,0
2013,AFG,CHL,m,0
2013,AFG,CHN,all,14
2013,AFG,CHN,f,0
2013,AFG,CHN,m,14
2013,AFG,CYP,all,30
2013,AFG,CYP,f,0
2013,AFG,CYP,m,0
2013,AFG,CZE,all,248
2013,AFG,CZE,f,0
2013,AFG,CZE,m,0
2013,AFG,DEU,all,80702
2013,AFG,DEU,f,30566
2013,AFG,DEU,m,50136
2013,AFG,DNK,all,2348
2013,AFG,DNK,f,0
2013,AFG,DNK,m,0
2013,AFG,ECU,all,234
2013,AFG,ECU,f,100
2013,AFG,ECU,m,134
2013,AFG,EGY,all,58
2013,AFG,EGY,f,24
2013,AFG,EGY,m,34
2013,AFG,ESP,all,192
2013,AFG,ESP,f,0
2013,AFG,ESP,m,0
2013,AFG,EST,all,30
2013,AFG,EST,f,0
2013,AFG,EST,m,30
2013,AFG,FIN,all,1447
2013,AFG,FIN,f,0
2013,AFG,FIN,m,0
2013,AFG,FJI,all,14
2013,AFG,FJI,f,14
2013,AFG,FJI,m,0
2013,AFG,FRA,all,3814
2013,AFG,FRA,f,760
2013,AFG,FRA,m,2453
2013,AFG,GBR,all,10596
2013,AFG,GBR,f,0
2013,AFG,GBR,m,0
2013,AFG,GEO,all,10
2013,AFG,GEO,f,0
2013,AFG,GEO,m,10
2013,AFG,GRC,all,4025
2013,AFG,GRC,f,0
2013,AFG,GRC,m,0
2013,AFG,HKG,all,20
2013,AFG,HKG,f,0
2013,AFG,HKG,m,20
2013,AFG,HRV,all,62
2013,AFG,HRV,f,10
2013,AFG,HRV,m,52
2013,AFG,HUN,all,1446
2013,AFG,HUN,f,0
2013,AFG,HUN,m,0
2013,AFG,IDN,all,7868
2013,AFG,IDN,f,898
2013,AFG,IDN,m,6970
2013,AFG,IND,all,22754
2013,AFG,IND,f,11930
2013,AFG,IND,m,10824
2013,AFG,IRL,all,302
2013,AFG,IRL,f,22
2013,AFG,IRL,m,236
2013,AFG,IRN,all,814052
2013,AFG,IRN,f,27148
2013,AFG,IRN,m,28688
2013,AFG,IRQ,all,256
2013,AFG,IRQ,f,130
2013,AFG,IRQ,m,126
2013,AFG,ISL,all,21
2013,AFG,ISL,f,0
2013,AFG,ISL,m,0
2013,AFG,ITA,all,7681
2013,AFG,ITA,f,0
2013,AFG,ITA,m,0
2013,AFG,JOR,all,38
2013,AFG,JOR,f,10
2013,AFG,JOR,m,28
2013,AFG,JPN,all,34
2013,AFG,JPN,f,10
2013,AFG,JPN,m,24
2013,AFG,KAZ,all,1138
2013,AFG,KAZ,f,530
2013,AFG,KAZ,m,608
2013,AFG,KEN,all,10
2013,AFG,KEN,f,0
2013,AFG,KEN,m,10
2013,AFG,KGZ,all,1104
2013,AFG,KGZ,f,522
2013,AFG,KGZ,m,582
2013,AFG,KOR,all,56
2013,AFG,KOR,f,10
2013,AFG,KOR,m,46
2013,AFG,LBN,all,70
2013,AFG,LBN,f,22
2013,AFG,LBN,m,48
2013,AFG,LKA,all,46
2013,AFG,LKA,f,24
2013,AFG,LKA,m,22
2013,AFG,LTU,all,178
2013,AFG,LTU,f,50
2013,AFG,LTU,m,54
2013,AFG,LUX,all,34
2013,AFG,LUX,f,0
2013,AFG,LUX,m,0
2013,AFG,LVA,all,42
2013,AFG,LVA,f,14
2013,AFG,LVA,m,28
2013,AFG,MDA,all,44
2013,AFG,MDA,f,10
2013,AFG,MDA,m,34
2013,AFG,MEX,all,6
2013,AFG,MEX,f,0
2013,AFG,MEX,m,0
2013,AFG,MKD,all,722
2013,AFG,MKD,f,130
2013,AFG,MKD,m,592
2013,AFG,MYS,all,650
2013,AFG,MYS,f,268
2013,AFG,MYS,m,382
2013,AFG,NGA,all,10
2013,AFG,NGA,f,0
2013,AFG,NGA,m,10
2013,AFG,NLD,all,6269
2013,AFG,NLD,f,0
2013,AFG,NLD,m,0
2013,AFG,NOR,all,6182
2013,AFG,NOR,f,68
2013,AFG,NOR,m,145
2013,AFG,NPL,all,28
