;WEEK;ADMIN1;FATALITIES;CENTROID_LATITUDE;CENTROID_LONGITUDE;YEAR;MONTH;DAY
5502;24-luglio-2021;Ghazni;16;33,1547;67,7536;2021;7;24
5503;31-luglio-2021;Ghazni;40;33,1547;67,7536;2021;7;31
5504;07-agosto-2021;Ghazni;87;33,1547;67,7536;2021;8;7
5505;30-aprile-2022;Ghazni;1;33,1547;67,7536;2022;4;30
5506;07-maggio-2022;Ghazni;1;33,1547;67,7536;2022;5;7
5507;21-maggio-2022;Ghazni;3;33,1547;67,7536;2022;5;21
5508;04-giugno-2022;Ghazni;1;33,1547;67,7536;2022;6;4
5509;11-giugno-2022;Ghazni;1;33,1547;67,7536;2022;6;11
5510;18-giugno-2022;Ghazni;0;33,1547;67,7536;2022;6;18
5511;16-luglio-2022;Ghazni;8;33,1547;67,7536;2022;7;16
5512;30-luglio-2022;Ghazni;3;33,1547;67,7536;2022;7;30
5513;06-agosto-2022;Ghazni;1;33,1547;67,7536;2022;8;6
5514;13-agosto-2022;Ghazni;3;33,1547;67,7536;2022;8;13
5515;27-agosto-2022;Ghazni;4;33,1547;67,7536;2022;8;27
5516;17-settembre-2022;Ghazni;1;33,1547;67,7536;2022;9;17
5517;24-settembre-2022;Ghazni;1;33,1547;67,7536;2022;9;24
5518;22-luglio-2023;Ghazni;0;33,1547;67,7536;2023;7;22
5519;29-luglio-2023;Ghazni;1;33,1547;67,7536;2023;7;29
5520;12-agosto-2023;Ghazni;2;33,1547;67,7536;2023;8;12
5521;05-aprile-2025;Ghazni;1;33,1547;67,7536;2025;4;5
5522;20-settembre-2025;Ghazni;1;33,1547;67,7536;2025;9;20
6339;18-marzo-2017;Ghor;5;34,2063;64,5817;2017;3;18
6340;01-aprile-2017;Ghor;3;34,2063;64,5817;2017;4;1
6341;08-aprile-2017;Ghor;0;34,2063;64,5817;2017;4;8
6342;15-aprile-2017;Ghor;0;34,2063;64,5817;2017;4;15
6343;22-aprile-2017;Ghor;50;34,2063;64,5817;2017;4;22
6344;29-aprile-2017;Ghor;18;34,2063;64,5817;2017;4;29
6345;13-maggio-2017;Ghor;15;34,2063;64,5817;2017;5;13
6346;20-maggio-2017;Ghor;29;34,2063;64,5817;2017;5;20
6347;17-giugno-2017;Ghor;0;34,2063;64,5817;2017;6;17
6348;24-giugno-2017;Ghor;0;34,2063;64,5817;2017;6;24
6349;01-luglio-2017;Ghor;1;34,2063;64,5817;2017;7;1
6350;08-luglio-2017;Ghor;0;34,2063;64,5817;2017;7;8
6351;15-luglio-2017;Ghor;44;34,2063;64,5817;2017;7;15
6352;22-luglio-2017;Ghor;26;34,2063;64,5817;2017;7;22
6353;29-luglio-2017;Ghor;71;34,2063;64,5817;2017;7;29
6354;05-agosto-2017;Ghor;12;34,2063;64,5817;2017;8;5
6355;12-agosto-2017;Ghor;25;34,2063;64,5817;2017;8;12
6356;19-agosto-2017;Ghor;24;34,2063;64,5817;2017;8;19
6357;26-agosto-2017;Ghor;3;34,2063;64,5817;2017;8;26
6358;02-settembre-2017;Ghor;0;34,2063;64,5817;2017;9;2
6359;09-settembre-2017;Ghor;0;34,2063;64,5817;2017;9;9
6360;16-settembre-2017;Ghor;4;34,2063;64,5817;2017;9;16
6361;30-settembre-2017;Ghor;26;34,2063;64,5817;2017;9;30
6362;07-ottobre-2017;Ghor;10;34,2063;64,5817;2017;10;7
6363;14-ottobre-2017;Ghor;15;34,2063;64,5817;2017;10;14
6364;21-ottobre-2017;Ghor;3;34,2063;64,5817;2017;10;21
6365;02-dicembre-2017;Ghor;0;34,2063;64,5817;2017;12;2
6366;30-dicembre-2017;Ghor;0;34,2063;64,5817;2017;12;30
6367;06-gennaio-2018;Ghor;2;34,2063;64,5817;2018;1;6
6368;13-gennaio-2018;Ghor;4;34,2063;64,5817;2018;1;13
6369;20-gennaio-2018;Ghor;0;34,2063;64,5817;2018;1;20
6370;27-gennaio-2018;Ghor;0;34,2063;64,5817;2018;1;27
6371;10-febbraio-2018;Ghor;0;34,2063;64,5817;2018;2;10
6372;24-marzo-2018;Ghor;0;34,2063;64,5817;2018;3;24
6373;31-marzo-2018;Ghor;0;34,2063;64,5817;2018;3;31
6374;07-aprile-2018;Ghor;0;34,2063;64,5817;2018;4;7
6375;14-aprile-2018;Ghor;0;34,2063;64,5817;2018;4;14
6376;21-aprile-2018;Ghor;2;34,2063;64,5817;2018;4;21
6377;05-maggio-2018;Ghor;32;34,2063;64,5817;2018;5;5
6378;12-maggio-2018;Ghor;2;34,2063;64,5817;2018;5;12
6379;19-maggio-2018;Ghor;26;34,2063;64,5817;2018;5;19
6380;26-maggio-2018;Ghor;1;34,2063;64,5817;2018;5;26
6381;02-giugno-2018;Ghor;0;34,2063;64,5817;2018;6;2
6382;23-giugno-2018;Ghor;0;34,2063;64,5817;2018;6;23
6383;07-luglio-2018;Ghor;5;34,2063;64,5817;2018;7;7
6384;14-luglio-2018;Ghor;3;34,2063;64,5817;2018;7;14
6385;21-luglio-2018;Ghor;0;34,2063;64,5817;2018;7;21
6386;25-agosto-2018;Ghor;0;34,2063;64,5817;2018;8;25
6387;01-settembre-2018;Ghor;23;34,2063;64,5817;2018;9;1
6388;08-settembre-2018;Ghor;0;34,2063;64,5817;2018;9;8
6389;13-ottobre-2018;Ghor;0;34,2063;64,5817;2018;10;13
6390;20-ottobre-2018;Ghor;15;34,2063;64,5817;2018;10;20
6391;27-ottobre-2018;Ghor;0;34,2063;64,5817;2018;10;27
6392;10-novembre-2018;Ghor;20;34,2063;64,5817;2018;11;10
6393;24-novembre-2018;Ghor;3;34,2063;64,5817;2018;11;24
6394;01-dicembre-2018;Ghor;4;34,2063;64,5817;2018;12;1
6395;08-dicembre-2018;Ghor;3;34,2063;64,5817;2018;12;8
6396;05-gennaio-2019;Ghor;2;34,2063;64,5817;2019;1;5
6397;16-marzo-2019;Ghor;3;34,2063;64,5817;2019;3;16
6398;23-marzo-2019;Ghor;0;34,2063;64,5817;2019;3;23
6399;30-marzo-2019;Ghor;0;34,2063;64,5817;2019;3;30
6400;06-aprile-2019;Ghor;0;34,2063;64,5817;2019;4;6
6401;13-aprile-2019;Ghor;7;34,2063;64,5817;2019;4;13
6402;27-aprile-2019;Ghor;17;34,2063;64,5817;2019;4;27
6403;04-maggio-2019;Ghor;1;34,2063;64,5817;2019;5;4
6404;11-maggio-2019;Ghor;0;34,2063;64,5817;2019;5;11
6405;18-maggio-2019;Ghor;0;34,2063;64,5817;2019;5;18
6406;25-maggio-2019;Ghor;24;34,2063;64,5817;2019;5;25
6407;01-giugno-2019;Ghor;73;34,2063;64,5817;2019;6;1
6408;08-giugno-2019;Ghor;7;34,2063;64,5817;2019;6;8
6409;15-giugno-2019;Ghor;30;34,2063;64,5817;2019;6;15
6410;22-giugno-2019;Ghor;11;34,2063;64,5817;2019;6;22
6411;29-giugno-2019;Ghor;28;34,2063;64,5817;2019;6;29
6412;06-luglio-2019;Ghor;26;34,2063;64,5817;2019;7;6
6413;13-luglio-2019;Ghor;7;34,2063;64,5817;2019;7;13
6414;20-luglio-2019;Ghor;2;34,2063;64,5817;2019;7;20
6415;27-luglio-2019;Ghor;48;34,2063;64,5817;2019;7;27
6416;03-agosto-2019;Ghor;17;34,2063;64,5817;2019;8;3
6417;10-agosto-2019;Ghor;3;34,2063;64,5817;2019;8;10
6418;17-agosto-2019;Ghor;7;34,2063;64,5817;2019;8;17
6419;24-agosto-2019;Ghor;0;34,2063;64,5817;2019;8;24
6420;14-settembre-2019;Ghor;1;34,2063;64,5817;2019;9;14
6421;21-settembre-2019;Ghor;6;34,2063;64,5817;2019;9;21
6422;28-settembre-2019;Ghor;5;34,2063;64,5817;2019;9;28
6423;05-ottobre-2019;Ghor;5;34,2063;64,5817;2019;10;5
6424;12-ottobre-2019;Ghor;0;34,2063;64,5817;2019;10;12
6425;19-ottobre-2019;Ghor;0;34,2063;64,5817;2019;10;19
6426;26-ottobre-2019;Ghor;1;34,2063;64,5817;2019;10;26
6427;02-novembre-2019;Ghor;0;34,2063;64,5817;2019;11;2
6428;09-novembre-2019;Ghor;5;34,2063;64,5817;2019;11;9
6429;16-novembre-2019;Ghor;2;34,2063;64,5817;2019;11;16
6430;23-novembre-2019;Ghor;1;34,2063;64,5817;2019;11;23
6431;07-dicembre-2019;Ghor;5;34,2063;64,5817;2019;12;7
6432;14-dicembre-2019;Ghor;67;34,2063;64,5817;2019;12;14
6433;04-gennaio-2020;Ghor;0;34,2063;64,5817;2020;1;4
6434;25-gennaio-2020;Ghor;9;34,2063;64,5817;2020;1;25
6435;07-marzo-2020;Ghor;29;34,2063;64,5817;2020;3;7
6436;14-marzo-2020;Ghor;82;34,2063;64,5817;2020;3;14
6437;21-marzo-2020;Ghor;14;34,2063;64,5817;2020;3;21
6438;28-marzo-2020;Ghor;13;34,2063;64,5817;2020;3;28
6439;04-aprile-2020;Ghor;18;34,2063;64,5817;2020;4;4
6440;11-aprile-2020;Ghor;2;34,2063;64,5817;2020;4;11
6441;25-aprile-2020;Ghor;17;34,2063;64,5817;2020;4;25
6442;02-maggio-2020;Ghor;2;34,2063;64,5817;2020;5;2
6443;09-maggio-2020;Ghor;14;34,2063;64,5817;2020;5;9
6444;16-maggio-2020;Ghor;28;34,2063;64,5817;2020;5;16
6445;30-maggio-2020;Ghor;1;34,2063;64,5817;2020;5;30
6446;06-giugno-2020;Ghor;7;34,2063;64,5817;2020;6;6
6447;13-giugno-2020;Ghor;19;34,2063;64,5817;2020;6;13
6448;20-giugno-2020;Ghor;61;34,2063;64,5817;2020;6;20
6449;27-giugno-2020;Ghor;24;34,2063;64,5817;2020;6;27
6450;11-luglio-2020;Ghor;14;34,2063;64,5817;2020;7;11
6451;18-luglio-2020;Ghor;34;34,2063;64,5817;2020;7;18
6452;25-luglio-2020;Ghor;9;34,2063;64,5817;2020;7;25
6453;01-agosto-2020;Ghor;1;34,2063;64,5817;2020;8;1
6454;08-agosto-2020;Ghor;8;34,2063;64,5817;2020;8;8
6455;15-agosto-2020;Ghor;6;34,2063;64,5817;2020;8;15
6456;22-agosto-2020;Ghor;15;34,2063;64,5817;2020;8;22
6457;29-agosto-2020;Ghor;0;34,2063;64,5817;2020;8;29
6458;05-settembre-2020;Ghor;11;34,2063;64,5817;2020;9;5
6459;19-settembre-2020;Ghor;2;34,2063;64,5817;2020;9;19
6460;03-ottobre-2020;Ghor;27;34,2063;64,5817;2020;10;3
6461;10-ottobre-2020;Ghor;22;34,2063;64,5817;2020;10;10
6462;17-ottobre-2020;Ghor;11;34,2063;64,5817;2020;10;17
6463;14-novembre-2020;Ghor;0;34,2063;64,5817;2020;11;14
6464;05-dicembre-2020;Ghor;0;34,2063;64,5817;2020;12;5
6465;09-gennaio-2021;Ghor;2;34,2063;64,5817;2021;1;9
6466;06-febbraio-2021;Ghor;5;34,2063;64,5817;2021;2;6
6467;13-febbraio-2021;Ghor;19;34,2063;64,5817;2021;2;13
6468;20-febbraio-2021;Ghor;2;34,2063;64,5817;2021;2;20
6469;27-febbraio-2021;Ghor;0;34,2063;64,5817;2021;2;27
6470;06-marzo-2021;Ghor;2;34,2063;64,5817;2021;3;6
6471;20-marzo-2021;Ghor;0;34,2063;64,5817;2021;3;20
6472;27-marzo-2021;Ghor;0;34,2063;64,5817;2021;3;27
6473;03-aprile-2021;Ghor;7;34,2063;64,5817;2021;4;3
6474;10-aprile-2021;Ghor;2;34,2063;64,5817;2021;4;10
6475;17-aprile-2021;Ghor;21;34,2063;64,5817;2021;4;17
6476;24-aprile-2021;Ghor;38;34,2063;64,5817;2021;4;24
6477;01-maggio-2021;Ghor;1;34,2063;64,5817;2021;5;1
6478;08-maggio-2021;Ghor;17;34,2063;64,5817;2021;5;8
6479;22-maggio-2021;Ghor;13;34,2063;64,5817;2021;5;22
6480;05-giugno-2021;Ghor;45;34,2063;64,5817;2021;6;5
6481;12-giugno-2021;Ghor;63;34,2063;64,5817;2021;6;12
6482;19-giugno-2021;Ghor;14;34,2063;64,5817;2021;6;19
6483;26-giugno-2021;Ghor;1;34,2063;64,5817;2021;6;26
6484;03-luglio-2021;Ghor;32;34,2063;64,5817;2021;7;3
6485;10-luglio-2021;Ghor;14;34,2063;64,5817;2021;7;10
6486;24-luglio-2021;Ghor;1;34,2063;64,5817;2021;7;24
6487;31-luglio-2021;Ghor;0;34,2063;64,5817;2021;7;31
6488;07-agosto-2021;Ghor;46;34,2063;64,5817;2021;8;7
6489;25-settembre-2021;Ghor;2;34,2063;64,5817;2021;9;25
6490;23-ottobre-2021;Ghor;2;34,2063;64,5817;2021;10;23
6491;27-novembre-2021;Ghor;0;34,2063;64,5817;2021;11;27
6492;04-dicembre-2021;Ghor;1;34,2063;64,5817;2021;12;4
6493;05-marzo-2022;Ghor;1;34,2063;64,5817;2022;3;5
6494;23-aprile-2022;Ghor;0;34,2063;64,5817;2022;4;23
6495;18-giugno-2022;Ghor;0;34,2063;64,5817;2022;6;18
6496;25-giugno-2022;Ghor;6;34,2063;64,5817;2022;6;25
6497;30-luglio-2022;Ghor;1;34,2063;64,5817;2022;7;30
6498;01-aprile-2023;Ghor;0;34,2063;64,5817;2023;4;1
6499;14-ottobre-2023;Ghor;0;34,2063;64,5817;2023;10;14
6500;23-marzo-2024;Ghor;1;34,2063;64,5817;2024;3;23
6501;01-giugno-2024;Ghor;2;34,2063;64,5817;2024;6;1
6502;20-luglio-2024;Ghor;2;34,2063;64,5817;2024;7;20
6503;27-luglio-2024;Ghor;3;34,2063;64,5817;2024;7;27
6504;12-ottobre-2024;Ghor;3;34,2063;64,5817;2024;10;12
6505;19-ottobre-2024;Ghor;3;34,2063;64,5817;2024;10;19
6506;02-novembre-2024;Ghor;2;34,2063;64,5817;2024;11;2
6877;31-dicembre-2016;Helmand;115;31,3969;64,0428;2016;12;31
6878;07-gennaio-2017;Helmand;106;31,3969;64,0428;2017;1;7
6879;14-gennaio-2017;Helmand;61;31,3969;64,0428;2017;1;14
6880;21-gennaio-2017;Helmand;53;31,3969;64,0428;2017;1;21
6881;28-gennaio-2017;Helmand;255;31,3969;64,0428;2017;1;28
6882;04-febbraio-2017;Helmand;25;31,3969;64,0428;2017;2;4
6883;11-febbraio-2017;Helmand;26;31,3969;64,0428;2017;2;11
6884;18-febbraio-2017;Helmand;98;31,3969;64,0428;2017;2;18
6885;25-febbraio-2017;Helmand;83;31,3969;64,0428;2017;2;25
6886;04-marzo-2017;Helmand;4;31,3969;64,0428;2017;3;4
6887;11-marzo-2017;Helmand;59;31,3969;64,0428;2017;3;11
6888;18-marzo-2017;Helmand;24;31,3969;64,0428;2017;3;18
6889;25-marzo-2017;Helmand;49;31,3969;64,0428;2017;3;25
6890;01-aprile-2017;Helmand;7;31,3969;64,0428;2017;4;1
6891;08-aprile-2017;Helmand;38;31,3969;64,0428;2017;4;8
6892;15-aprile-2017;Helmand;18;31,3969;64,0428;2017;4;15
6893;22-aprile-2017;Helmand;11;31,3969;64,0428;2017;4;22
6894;29-aprile-2017;Helmand;122;31,3969;64,0428;2017;4;29
6895;06-maggio-2017;Helmand;6;31,3969;64,0428;2017;5;6
6896;13-maggio-2017;Helmand;47;31,3969;64,0428;2017;5;13
6897;20-maggio-2017;Helmand;192;31,3969;64,0428;2017;5;20
6898;27-maggio-2017;Helmand;72;31,3969;64,0428;2017;5;27
6899;03-giugno-2017;Helmand;35;31,3969;64,0428;2017;6;3
6900;10-giugno-2017;Helmand;53;31,3969;64,0428;2017;6;10
6901;17-giugno-2017;Helmand;21;31,3969;64,0428;2017;6;17
6902;24-giugno-2017;Helmand;4;31,3969;64,0428;2017;6;24
6903;01-luglio-2017;Helmand;84;31,3969;64,0428;2017;7;1
6904;08-luglio-2017;Helmand;29;31,3969;64,0428;2017;7;8
6905;15-luglio-2017;Helmand;68;31,3969;64,0428;2017;7;15
6906;22-luglio-2017;Helmand;40;31,3969;64,0428;2017;7;22
6907;29-luglio-2017;Helmand;81;31,3969;64,0428;2017;7;29
6908;05-agosto-2017;Helmand;22;31,3969;64,0428;2017;8;5
6909;12-agosto-2017;Helmand;30;31,3969;64,0428;2017;8;12
6910;19-agosto-2017;Helmand;54;31,3969;64,0428;2017;8;19
6911;26-agosto-2017;Helmand;34;31,3969;64,0428;2017;8;26
6912;02-settembre-2017;Helmand;33;31,3969;64,0428;2017;9;2
6913;09-settembre-2017;Helmand;15;31,3969;64,0428;2017;9;9
6914;16-settembre-2017;Helmand;6;31,3969;64,0428;2017;9;16
6915;23-settembre-2017;Helmand;37;31,3969;64,0428;2017;9;23
6916;30-settembre-2017;Helmand;40;31,3969;64,0428;2017;9;30
6917;07-ottobre-2017;Helmand;66;31,3969;64,0428;2017;10;7
6918;14-ottobre-2017;Helmand;116;31,3969;64,0428;2017;10;14
6919;21-ottobre-2017;Helmand;150;31,3969;64,0428;2017;10;21
6920;28-ottobre-2017;Helmand;27;31,3969;64,0428;2017;10;28
6921;04-novembre-2017;Helmand;8;31,3969;64,0428;2017;11;4
6922;11-novembre-2017;Helmand;67;31,3969;64,0428;2017;11;11
6923;18-novembre-2017;Helmand;43;31,3969;64,0428;2017;11;18
6924;25-novembre-2017;Helmand;20;31,3969;64,0428;2017;11;25
6925;02-dicembre-2017;Helmand;55;31,3969;64,0428;2017;12;2
6926;09-dicembre-2017;Helmand;57;31,3969;64,0428;2017;12;9
6927;16-dicembre-2017;Helmand;121;31,3969;64,0428;2017;12;16
6928;23-dicembre-2017;Helmand;97;31,3969;64,0428;2017;12;23
6929;30-dicembre-2017;Helmand;55;31,3969;64,0428;2017;12;30
6930;06-gennaio-2018;Helmand;42;31,3969;64,0428;2018;1;6
6931;13-gennaio-2018;Helmand;46;31,3969;64,0428;2018;1;13
6932;20-gennaio-2018;Helmand;54;31,3969;64,0428;2018;1;20
6933;27-gennaio-2018;Helmand;30;31,3969;64,0428;2018;1;27
6934;03-febbraio-2018;Helmand;48;31,3969;64,0428;2018;2;3
6935;10-febbraio-2018;Helmand;42;31,3969;64,0428;2018;2;10
6936;17-febbraio-2018;Helmand;58;31,3969;64,0428;2018;2;17
6937;24-febbraio-2018;Helmand;41;31,3969;64,0428;2018;2;24
6938;03-marzo-2018;Helmand;40;31,3969;64,0428;2018;3;3
6939;10-marzo-2018;Helmand;78;31,3969;64,0428;2018;3;10
6940;17-marzo-2018;Helmand;9;31,3969;64,0428;2018;3;17
6941;24-marzo-2018;Helmand;7;31,3969;64,0428;2018;3;24
6942;31-marzo-2018;Helmand;20;31,3969;64,0428;2018;3;31
6943;07-aprile-2018;Helmand;8;31,3969;64,0428;2018;4;7
6944;14-aprile-2018;Helmand;15;31,3969;64,0428;2018;4;14
6945;21-aprile-2018;Helmand;13;31,3969;64,0428;2018;4;21
6946;28-aprile-2018;Helmand;19;31,3969;64,0428;2018;4;28
6947;05-maggio-2018;Helmand;14;31,3969;64,0428;2018;5;5
6948;12-maggio-2018;Helmand;32;31,3969;64,0428;2018;5;12
6949;19-maggio-2018;Helmand;9;31,3969;64,0428;2018;5;19
6950;26-maggio-2018;Helmand;29;31,3969;64,0428;2018;5;26
6951;02-giugno-2018;Helmand;44;31,3969;64,0428;2018;6;2
6952;09-giugno-2018;Helmand;6;31,3969;64,0428;2018;6;9
6953;16-giugno-2018;Helmand;18;31,3969;64,0428;2018;6;16
6954;23-giugno-2018;Helmand;21;31,3969;64,0428;2018;6;23
6955;30-giugno-2018;Helmand;45;31,3969;64,0428;2018;6;30
6956;07-luglio-2018;Helmand;71;31,3969;64,0428;2018;7;7
6957;14-luglio-2018;Helmand;102;31,3969;64,0428;2018;7;14
6958;21-luglio-2018;Helmand;28;31,3969;64,0428;2018;7;21
6959;28-luglio-2018;Helmand;85;31,3969;64,0428;2018;7;28
6960;04-agosto-2018;Helmand;57;31,3969;64,0428;2018;8;4
6961;11-agosto-2018;Helmand;42;31,3969;64,0428;2018;8;11
6962;18-agosto-2018;Helmand;30;31,3969;64,0428;2018;8;18
6963;25-agosto-2018;Helmand;16;31,3969;64,0428;2018;8;25
6964;01-settembre-2018;Helmand;84;31,3969;64,0428;2018;9;1
6965;08-settembre-2018;Helmand;88;31,3969;64,0428;2018;9;8
6966;15-settembre-2018;Helmand;5;31,3969;64,0428;2018;9;15
6967;22-settembre-2018;Helmand;0;31,3969;64,0428;2018;9;22
6968;29-settembre-2018;Helmand;40;31,3969;64,0428;2018;9;29
6969;06-ottobre-2018;Helmand;32;31,3969;64,0428;2018;10;6
6970;13-ottobre-2018;Helmand;10;31,3969;64,0428;2018;10;13
6971;20-ottobre-2018;Helmand;26;31,3969;64,0428;2018;10;20
6972;27-ottobre-2018;Helmand;44;31,3969;64,0428;2018;10;27
6973;03-novembre-2018;Helmand;43;31,3969;64,0428;2018;11;3
6974;10-novembre-2018;Helmand;49;31,3969;64,0428;2018;11;10
6975;17-novembre-2018;Helmand;68;31,3969;64,0428;2018;11;17
6976;24-novembre-2018;Helmand;129;31,3969;64,0428;2018;11;24
6977;01-dicembre-2018;Helmand;78;31,3969;64,0428;2018;12;1
6978;08-dicembre-2018;Helmand;41;31,3969;64,0428;2018;12;8
6979;15-dicembre-2018;Helmand;11;31,3969;64,0428;2018;12;15
6980;22-dicembre-2018;Helmand;64;31,3969;64,0428;2018;12;22
6981;29-dicembre-2018;Helmand;79;31,3969;64,0428;2018;12;29
6982;05-gennaio-2019;Helmand;58;31,3969;64,0428;2019;1;5
6983;12-gennaio-2019;Helmand;18;31,3969;64,0428;2019;1;12
6984;19-gennaio-2019;Helmand;16;31,3969;64,0428;2019;1;19
6985;26-gennaio-2019;Helmand;75;31,3969;64,0428;2019;1;26
6986;02-febbraio-2019;Helmand;46;31,3969;64,0428;2019;2;2
6987;09-febbraio-2019;Helmand;56;31,3969;64,0428;2019;2;9
6988;16-febbraio-2019;Helmand;9;31,3969;64,0428;2019;2;16
6989;23-febbraio-2019;Helmand;104;31,3969;64,0428;2019;2;23
6990;02-marzo-2019;Helmand;50;31,3969;64,0428;2019;3;2
6991;09-marzo-2019;Helmand;59;31,3969;64,0428;2019;3;9
6992;16-marzo-2019;Helmand;56;31,3969;64,0428;2019;3;16
6993;23-marzo-2019;Helmand;111;31,3969;64,0428;2019;3;23
6994;30-marzo-2019;Helmand;65;31,3969;64,0428;2019;3;30
6995;06-aprile-2019;Helmand;46;31,3969;64,0428;2019;4;6
6996;13-aprile-2019;Helmand;11;31,3969;64,0428;2019;4;13
6997;20-aprile-2019;Helmand;36;31,3969;64,0428;2019;4;20
6998;27-aprile-2019;Helmand;7;31,3969;64,0428;2019;4;27
6999;04-maggio-2019;Helmand;20;31,3969;64,0428;2019;5;4
7000;11-maggio-2019;Helmand;41;31,3969;64,0428;2019;5;11
7001;18-maggio-2019;Helmand;60;31,3969;64,0428;2019;5;18
7002;25-maggio-2019;Helmand;111;31,3969;64,0428;2019;5;25
7003;01-giugno-2019;Helmand;54;31,3969;64,0428;2019;6;1
7004;08-giugno-2019;Helmand;33;31,3969;64,0428;2019;6;8
7005;15-giugno-2019;Helmand;29;31,3969;64,0428;2019;6;15
7006;22-giugno-2019;Helmand;33;31,3969;64,0428;2019;6;22
7007;29-giugno-2019;Helmand;10;31,3969;64,0428;2019;6;29
7008;06-luglio-2019;Helmand;30;31,3969;64,0428;2019;7;6
7009;13-luglio-2019;Helmand;25;31,3969;64,0428;2019;7;13
7010;20-luglio-2019;Helmand;7;31,3969;64,0428;2019;7;20
7011;27-luglio-2019;Helmand;14;31,3969;64,0428;2019;7;27
7012;03-agosto-2019;Helmand;28;31,3969;64,0428;2019;8;3
7013;10-agosto-2019;Helmand;11;31,3969;64,0428;2019;8;10
7014;17-agosto-2019;Helmand;6;31,3969;64,0428;2019;8;17
7015;24-agosto-2019;Helmand;9;31,3969;64,0428;2019;8;24
7016;31-agosto-2019;Helmand;37;31,3969;64,0428;2019;8;31
7017;07-settembre-2019;Helmand;18;31,3969;64,0428;2019;9;7
7018;14-settembre-2019;Helmand;11;31,3969;64,0428;2019;9;14
7019;21-settembre-2019;Helmand;70;31,3969;64,0428;2019;9;21
7020;28-settembre-2019;Helmand;43;31,3969;64,0428;2019;9;28
7021;05-ottobre-2019;Helmand;57;31,3969;64,0428;2019;10;5
7022;12-ottobre-2019;Helmand;29;31,3969;64,0428;2019;10;12
7023;19-ottobre-2019;Helmand;45;31,3969;64,0428;2019;10;19
7024;26-ottobre-2019;Helmand;4;31,3969;64,0428;2019;10;26
7025;02-novembre-2019;Helmand;17;31,3969;64,0428;2019;11;2
7026;09-novembre-2019;Helmand;44;31,3969;64,0428;2019;11;9
7027;16-novembre-2019;Helmand;10;31,3969;64,0428;2019;11;16
7028;23-novembre-2019;Helmand;43;31,3969;64,0428;2019;11;23
7029;30-novembre-2019;Helmand;6;31,3969;64,0428;2019;11;30
7030;07-dicembre-2019;Helmand;19;31,3969;64,0428;2019;12;7
7031;14-dicembre-2019;Helmand;10;31,3969;64,0428;2019;12;14
7032;21-dicembre-2019;Helmand;81;31,3969;64,0428;2019;12;21
7033;28-dicembre-2019;Helmand;39;31,3969;64,0428;2019;12;28
7034;04-gennaio-2020;Helmand;15;31,3969;64,0428;2020;1;4
7035;11-gennaio-2020;Helmand;16;31,3969;64,0428;2020;1;11
7036;18-gennaio-2020;Helmand;22;31,3969;64,0428;2020;1;18
7037;25-gennaio-2020;Helmand;40;31,3969;64,0428;2020;1;25
7038;01-febbraio-2020;Helmand;35;31,3969;64,0428;2020;2;1
7039;08-febbraio-2020;Helmand;18;31,3969;64,0428;2020;2;8
7040;15-febbraio-2020;Helmand;22;31,3969;64,0428;2020;2;15
7041;29-febbraio-2020;Helmand;9;31,3969;64,0428;2020;2;29
7042;07-marzo-2020;Helmand;22;31,3969;64,0428;2020;3;7
7043;14-marzo-2020;Helmand;40;31,3969;64,0428;2020;3;14
7044;21-marzo-2020;Helmand;0;31,3969;64,0428;2020;3;21
7045;28-marzo-2020;Helmand;2;31,3969;64,0428;2020;3;28
7046;04-aprile-2020;Helmand;47;31,3969;64,0428;2020;4;4
7047;11-aprile-2020;Helmand;19;31,3969;64,0428;2020;4;11
7048;18-aprile-2020;Helmand;14;31,3969;64,0428;2020;4;18
7049;25-aprile-2020;Helmand;5;31,3969;64,0428;2020;4;25
7050;02-maggio-2020;Helmand;45;31,3969;64,0428;2020;5;2
7051;09-maggio-2020;Helmand;69;31,3969;64,0428;2020;5;9
7052;16-maggio-2020;Helmand;18;31,3969;64,0428;2020;5;16
7053;06-giugno-2020;Helmand;0;31,3969;64,0428;2020;6;6
7054;13-giugno-2020;Helmand;48;31,3969;64,0428;2020;6;13
7055;20-giugno-2020;Helmand;62;31,3969;64,0428;2020;6;20
7056;27-giugno-2020;Helmand;18;31,3969;64,0428;2020;6;27
7057;04-luglio-2020;Helmand;21;31,3969;64,0428;2020;7;4
7058;11-luglio-2020;Helmand;23;31,3969;64,0428;2020;7;11
7059;18-luglio-2020;Helmand;31;31,3969;64,0428;2020;7;18
7060;25-luglio-2020;Helmand;26;31,3969;64,0428;2020;7;25
7061;01-agosto-2020;Helmand;46;31,3969;64,0428;2020;8;1
7062;08-agosto-2020;Helmand;23;31,3969;64,0428;2020;8;8
7063;15-agosto-2020;Helmand;25;31,3969;64,0428;2020;8;15
7064;22-agosto-2020;Helmand;18;31,3969;64,0428;2020;8;22
7065;29-agosto-2020;Helmand;17;31,3969;64,0428;2020;8;29
7066;05-settembre-2020;Helmand;54;31,3969;64,0428;2020;9;5
7067;12-settembre-2020;Helmand;24;31,3969;64,0428;2020;9;12
7068;19-settembre-2020;Helmand;6;31,3969;64,0428;2020;9;19
7069;26-settembre-2020;Helmand;24;31,3969;64,0428;2020;9;26
7070;03-ottobre-2020;Helmand;33;31,3969;64,0428;2020;10;3
