YEAR;MONTH;DAY;FATALITIES;CENTROID_LATITUDE;CENTROID_LONGITUDE
2022;4;23;[12, 0, 0, 0, 0, 1, 0, 7, 1, 4, 2, 10, 0, 1, 0, 1, 10, 2];['35,2572', '35,79', '34,6954', '33,6473', '34,2063', '31,3969', '34,239', '34,5253', '31,0757', '34,9093', '33,3768', '36,8038', '34,8092', '34,3726', '33,6167', '35,4892', '35,0024', '36,6997'];['63,5813', '69,109', '67,3383', '66,3457', '64,5817', '64,0428', '62,0679', '69,3433', '65,6926', '69,7471', '69,8967', '68,6663', '70,2703', '70,3664', '69,2837', '69,8872', '68,758', '69,6309']
2022;4;30;[0, 14, 1, 5, 0, 0, 0, 4, 5, 5, 1, 4, 0];['36,966', '35,79', '33,1547', '34,5253', '31,0757', '34,9093', '33,3768', '34,8092', '33,9823', '33,6167', '32,5116', '35,4892', '35,0024'];['73,3417', '69,109', '67,7536', '69,3433', '65,6926', '69,7471', '69,8967', '70,2703', '69,1949', '69,2837', '68,6546', '69,8872', '68,758']
2022;5;7;[6, 21, 1, 1, 2, 0, 0, 1, 3, 0, 35, 1, 1, 11];['36,966', '35,79', '36,2086', '33,1547', '34,239', '34,5253', '34,9093', '33,3768', '34,3726', '33,6167', '35,4892', '35,0024', '35,9925', '36,6997'];['73,3417', '69,109', '64,7689', '67,7536', '62,0679', '69,3433', '69,7471', '69,8967', '70,3664', '69,2837', '69,8872', '68,758', '67,7275', '69,6309']
2022;5;14;[12, 5, 1, 3, 2, 5, 2, 12, 7, 1, 2];['35,79', '36,7115', '31,0757', '33,3768', '35,0052', '36,8038', '34,3726', '35,4892', '35,0024', '35,9925', '36,6997'];['69,109', '65,9384', '65,6926', '69,8967', '71,0407', '68,6663', '70,3664', '69,8872', '68,758', '67,7275', '69,6309']
2022;5;21;[2, 5, 3, 3, 4, 0, 3, 19, 5];['35,2572', '35,79', '33,1547', '34,5253', '34,9093', '35,0052', '35,4698', '35,4892', '35,0024'];['63,5813', '69,109', '67,7536', '69,3433', '69,7471', '71,0407', '71,1173', '69,8872', '68,758']
2022;5;28;[4, 0, 21, 1, 1, 5, 1, 0, 1, 0, 26, 4, 3, 3];['36,966', '35,2572', '35,79', '36,2086', '34,9093', '35,0052', '36,8038', '33,9823', '34,3726', '35,4698', '35,4892', '35,7152', '36,6997', '32,2774'];['73,3417', '63,5813', '69,109', '64,7689', '69,7471', '71,0407', '68,6663', '69,1949', '70,3664', '71,1173', '69,8872', '66,088', '69,6309', '67,0193']
2022;6;4;[7, 11, 5, 0, 1, 1, 3, 2, 3, 0, 3, 3, 34, 3, 0, 5];['36,966', '35,79', '36,5288', '36,2086', '33,1547', '34,5253', '31,0757', '33,3768', '35,0052', '33,9823', '34,3726', '35,4698', '35,4892', '35,0024', '35,7152', '32,8013'];['73,3417', '69,109', '66,9116', '64,7689', '67,7536', '69,3433', '65,6926', '69,8967', '71,0407', '69,1949', '70,3664', '71,1173', '69,8872', '68,758', '66,088', '66,0076']
2022;6;11;[2, 7, 3, 1, 1, 2, 4, 3, 1, 1, 3, 0, 35, 4, 10, 4, 5];['36,966', '35,79', '36,5288', '33,6473', '33,1547', '31,3969', '34,5253', '34,9093', '35,0052', '34,8092', '33,9823', '33,6167', '35,4892', '35,0024', '36,6997', '32,8013', '34,2374'];['73,3417', '69,109', '66,9116', '66,3457', '67,7536', '64,0428', '69,3433', '69,7471', '71,0407', '70,2703', '69,1949', '69,2837', '69,8872', '68,758', '69,6309', '66,0076', '68,16']
2022;6;18;[4, 9, 0, 3, 0, 0, 14, 2, 13, 4, 0, 22, 48, 3];['36,966', '35,79', '34,6954', '36,2086', '33,1547', '34,2063', '34,5253', '31,0757', '34,9093', '35,0052', '33,6167', '35,4892', '35,7152', '36,6997'];['73,3417', '69,109', '67,3383', '64,7689', '67,7536', '64,5817', '69,3433', '65,6926', '69,7471', '71,0407', '69,2837', '69,8872', '66,088', '69,6309']
2022;6;25;[0, 0, 28, 3, 6, 2, 2, 10, 1, 9, 5, 0, 32];['36,966', '35,2572', '35,79', '36,5288', '34,2063', '34,5253', '31,0757', '34,9093', '35,0052', '34,3726', '35,4892', '35,0024', '35,7152'];['73,3417', '63,5813', '69,109', '66,9116', '64,5817', '69,3433', '65,6926', '69,7471', '71,0407', '70,3664', '69,8872', '68,758', '66,088']
2022;7;2;[22, 1, 24, 2, 3, 6, 12];['35,79', '32,4966', '34,239', '34,5253', '34,9093', '36,8038', '35,4892'];['69,109', '62,41', '62,0679', '69,3433', '69,7471', '68,6663', '69,8872']
2022;7;9;[9, 2, 1, 3, 3, 0, 29, 2, 2];['35,79', '36,5288', '31,3969', '34,9093', '36,8038', '30,8409', '35,4892', '35,0024', '36,6997'];['69,109', '66,9116', '64,0428', '69,7471', '68,6663', '62,4753', '69,8872', '68,758', '69,6309']
2022;7;16;[59, 8, 2, 0, 7, 7, 6, 4, 2];['35,79', '33,1547', '34,5253', '34,9093', '36,8038', '34,3726', '35,4892', '35,9925', '36,6997'];['69,109', '67,7536', '69,3433', '69,7471', '68,6663', '70,3664', '69,8872', '67,7275', '69,6309']
2022;7;23;[5, 0, 1, 0, 3, 3, 3, 16, 0, 6];['35,79', '34,6954', '34,239', '31,0757', '34,9093', '34,8092', '34,3726', '35,4892', '35,0024', '36,6997'];['69,109', '67,3383', '62,0679', '65,6926', '69,7471', '70,2703', '70,3664', '69,8872', '68,758', '69,6309']
2022;7;30;[5, 1, 3, 1, 7, 2, 3, 3, 1, 2, 1];['35,79', '36,5288', '33,1547', '34,2063', '34,5253', '34,9093', '35,0052', '34,3726', '30,8409', '35,4892', '35,0024'];['69,109', '66,9116', '67,7536', '64,5817', '69,3433', '69,7471', '71,0407', '70,3664', '62,4753', '69,8872', '68,758']
2022;8;6;[10, 1, 6, 0, 30, 2, 7];['35,79', '33,1547', '34,9093', '35,0052', '35,4892', '35,0024', '36,6997'];['69,109', '67,7536', '69,7471', '71,0407', '69,8872', '68,758', '69,6309']
2022;8;13;[3, 20, 1, 3, 5, 0, 0, 13, 10];['36,966', '35,79', '32,4966', '33,1547', '31,0757', '35,0052', '36,8038', '35,4892', '36,6997'];['73,3417', '69,109', '62,41', '67,7536', '65,6926', '71,0407', '68,6663', '69,8872', '69,6309']
2022;8;20;[6, 0, 6, 3, 2, 0, 9, 0, 3, 9];['35,79', '36,5288', '31,3969', '31,0757', '34,9093', '33,6167', '35,4892', '35,0024', '35,9925', '36,6997'];['69,109', '66,9116', '64,0428', '65,6926', '69,7471', '69,2837', '69,8872', '68,758', '67,7275', '69,6309']
2022;8;27;[1, 1, 4, 3, 1, 3, 2, 3, 2, 0, 0, 0, 3];['32,4966', '36,2086', '33,1547', '34,239', '34,5253', '34,9093', '35,0052', '34,8092', '34,3726', '35,4892', '36,6997', '32,8013', '32,2774'];['62,41', '64,7689', '67,7536', '62,0679', '69,3433', '69,7471', '71,0407', '70,2703', '70,3664', '69,8872', '69,6309', '66,0076', '67,0193']
2022;9;3;[23, 0, 2, 1, 4, 0, 11];['36,966', '34,5253', '31,0757', '35,0052', '35,4892', '35,9925', '36,6997'];['73,3417', '69,3433', '65,6926', '71,0407', '69,8872', '67,7275', '69,6309']
2022;9;10;[2, 1, 3, 1, 83, 2];['35,2572', '34,9093', '35,0052', '33,6167', '35,4892', '36,6997'];['63,5813', '69,7471', '71,0407', '69,2837', '69,8872', '69,6309']
2022;9;17;[15, 4, 2, 1, 2, 1, 0, 6, 4];['36,966', '35,2572', '34,6954', '33,1547', '31,0757', '34,9093', '35,4892', '35,9925', '36,6997'];['73,3417', '63,5813', '67,3383', '67,7536', '65,6926', '69,7471', '69,8872', '67,7275', '69,6309']
2022;9;24;[9, 1, 2, 2, 2, 1, 0, 3, 6];['36,966', '33,1547', '31,0757', '34,9093', '36,8038', '34,3726', '35,4892', '35,0024', '36,6997'];['73,3417', '67,7536', '65,6926', '69,7471', '68,6663', '70,3664', '69,8872', '68,758', '69,6309']
2022;10;1;[2, 2, 1, 1, 1, 1, 3, 1, 0, 6];['36,966', '35,79', '36,2086', '31,0757', '34,9093', '33,3768', '35,0052', '36,8038', '35,4892', '36,6997'];['73,3417', '69,109', '64,7689', '65,6926', '69,7471', '69,8967', '71,0407', '68,6663', '69,8872', '69,6309']
2022;10;8;[4, 2, 2, 0, 2, 1, 10];['35,79', '34,5253', '33,3768', '34,3726', '35,4892', '35,0024', '36,6997'];['69,109', '69,3433', '69,8967', '70,3664', '69,8872', '68,758', '69,6309']
2022;10;15;[74, 7, 1, 1, 7, 1, 5, 0, 6, 3, 5, 11];['36,966', '35,79', '36,5288', '33,6473', '34,5253', '31,0757', '36,8038', '30,8409', '35,4892', '35,0024', '36,6997', '34,2374'];['73,3417', '69,109', '66,9116', '66,3457', '69,3433', '65,6926', '68,6663', '62,4753', '69,8872', '68,758', '69,6309', '68,16']
2022;10;22;[2, 4, 1, 15, 3, 1, 3, 1, 8, 5];['36,966', '35,79', '36,5288', '34,239', '34,5253', '31,0757', '34,9093', '34,3726', '36,6997', '32,2774'];['73,3417', '69,109', '66,9116', '62,0679', '69,3433', '65,6926', '69,7471', '70,3664', '69,6309', '67,0193']
2022;10;29;[3, 3, 4, 1, 2];['36,2086', '35,4892', '35,7152', '36,6997', '32,2774'];['64,7689', '69,8872', '66,088', '69,6309', '67,0193']
2022;11;5;[2, 3, 2];['34,9093', '35,0052', '36,6997'];['69,7471', '71,0407', '69,6309']
2022;11;12;[0, 5, 5, 12, 1, 2, 3, 3];['36,5288', '34,239', '34,5253', '31,0757', '34,3726', '33,6167', '35,4892', '36,6997'];['66,9116', '62,0679', '69,3433', '65,6926', '70,3664', '69,2837', '69,8872', '69,6309']
2022;11;19;[9, 1, 4, 2, 0, 0, 2, 0, 3];['33,6473', '36,2086', '34,239', '31,0757', '34,9093', '34,3726', '33,6167', '35,4892', '36,6997'];['66,3457', '64,7689', '62,0679', '65,6926', '69,7471', '70,3664', '69,2837', '69,8872', '69,6309']
2022;11;26;[3, 1];['34,5253', '35,0052'];['69,3433', '71,0407']
2022;12;3;[4, 0, 1, 1, 0];['34,9093', '35,0052', '36,8038', '30,8409', '36,6997'];['69,7471', '71,0407', '68,6663', '62,4753', '69,6309']
2022;12;10;[1, 1, 3, 0, 2, 5, 1, 0];['35,79', '31,3969', '34,5253', '31,0757', '34,3726', '35,4892', '35,0024', '32,2774'];['69,109', '64,0428', '69,3433', '65,6926', '70,3664', '69,8872', '68,758', '67,0193']
2022;12;17;[2, 2, 2, 1];['35,79', '35,0052', '35,4892', '36,6997'];['69,109', '71,0407', '69,8872', '69,6309']
2022;12;24;[50, 1, 0];['35,79', '34,9093', '34,3726'];['69,109', '69,7471', '70,3664']
2022;12;31;[1, 11, 0, 7, 1];['36,966', '34,5253', '33,9823', '34,3726', '30,8409'];['73,3417', '69,3433', '69,1949', '70,3664', '62,4753']
2023;1;7;[2, 1];['35,79', '31,3969'];['69,109', '64,0428']
2023;1;14;[1, 0];['36,966', '34,5253'];['73,3417', '69,3433']
2023;1;21;[0, 3, 0, 14];['31,3969', '34,9093', '35,4698', '35,4892'];['64,0428', '69,7471', '71,1173', '69,8872']
2023;1;28;[0, 1];['31,0757', '36,8038'];['65,6926', '68,6663']
2023;2;4;[0, 2];['33,3768', '35,0024'];['69,8967', '68,758']
2023;2;11;[4, 1, 1, 1, 3];['34,5253', '31,0757', '33,9823', '34,3726', '36,6997'];['69,3433', '65,6926', '69,1949', '70,3664', '69,6309']
2023;2;18;[1, 1, 1, 3, 0, 1, 2];['36,966', '34,6954', '31,0757', '33,9823', '34,3726', '35,4892', '35,0024'];['73,3417', '67,3383', '65,6926', '69,1949', '70,3664', '69,8872', '68,758']
2023;2;25;[6, 3, 1, 6];['34,239', '34,5253', '35,9925', '36,6997'];['62,0679', '69,3433', '67,7275', '69,6309']
2023;3;4;[3, 1, 1, 0];['34,5253', '36,8038', '33,9823', '30,8409'];['69,3433', '68,6663', '69,1949', '62,4753']
2023;3;11;[5, 5, 0, 2, 1, 7];['35,79', '36,5288', '36,2086', '36,7115', '34,5253', '32,5116'];['69,109', '66,9116', '64,7689', '65,9384', '69,3433', '68,6546']
2023;3;18;[2, 3, 0];['36,2086', '34,5253', '35,4892'];['64,7689', '69,3433', '69,8872']
2023;3;25;[1, 2, 0];['35,79', '36,5288', '34,5253'];['69,109', '66,9116', '69,3433']
2023;4;1;[6, 0, 2, 1, 13, 0, 0, 1];['36,5288', '34,2063', '34,239', '33,3768', '30,8409', '33,6167', '35,4892', '35,0024'];['66,9116', '64,5817', '62,0679', '69,8967', '62,4753', '69,2837', '69,8872', '68,758']
2023;4;8;[2, 2, 1, 7, 13, 1];['34,5253', '30,8409', '33,6167', '35,4892', '35,0024', '35,9925'];['69,3433', '62,4753', '69,2837', '69,8872', '68,758', '67,7275']
2023;4;15;[3, 0];['36,6997', '32,2774'];['69,6309', '67,0193']
2023;4;22;[3, 1];['31,0757', '34,3726'];['65,6926', '70,3664']
2023;4;29;[0, 4, 2];['35,2572', '34,5253', '35,0024'];['63,5813', '69,3433', '68,758']
2023;5;6;[10, 1, 9, 3, 0, 3];['35,79', '34,6954', '34,5253', '34,9093', '35,0024', '36,6997'];['69,109', '67,3383', '69,3433', '69,7471', '68,758', '69,6309']
2023;5;13;[1, 1];['30,8409', '35,4892'];['62,4753', '69,8872']
2023;5;20;[1, 1, 1];['36,966', '35,9925', '36,6997'];['73,3417', '67,7275', '69,6309']
2023;5;27;[2, 2, 4, 0, 3];['31,3969', '34,3726', '30,8409', '35,0024', '36,6997'];['64,0428', '70,3664', '62,4753', '68,758', '69,6309']
2023;6;3;[2, 3, 1, 0, 2, 2];['35,79', '36,2086', '34,239', '35,0052', '35,4892', '36,6997'];['69,109', '64,7689', '62,0679', '71,0407', '69,8872', '69,6309']
2023;6;17;[2, 0];['31,3969', '35,0052'];['64,0428', '71,0407']
2023;6;24;[1, 2];['35,79', '35,0024'];['69,109', '68,758']
2023;7;1;[2, 2, 1, 1];['36,5288', '35,0052', '36,8038', '35,0024'];['66,9116', '71,0407', '68,6663', '68,758']
2023;7;8;[1, 1, 0, 1];['34,5253', '34,9093', '34,3726', '32,5116'];['69,3433', '69,7471', '70,3664', '68,6546']
2023;7;15;[0, 1, 2, 0, 3, 0];['36,966', '35,79', '34,5253', '33,9823', '34,3726', '32,5116'];['73,3417', '69,109', '69,3433', '69,1949', '70,3664', '68,6546']
2023;7;22;[0, 0, 3, 1, 0, 2, 1];['35,79', '33,1547', '34,9093', '34,8092', '34,3726', '35,4698', '36,6997'];['69,109', '67,7536', '69,7471', '70,2703', '70,3664', '71,1173', '69,6309']
2023;7;29;[1, 2, 1];['33,1547', '34,9093', '35,0052'];['67,7536', '69,7471', '71,0407']
2023;8;5;[7, 2, 3, 6, 0, 3];['36,966', '35,79', '36,5288', '34,5253', '34,3726', '36,6997'];['73,3417', '69,109', '66,9116', '69,3433', '70,3664', '69,6309']
2023;8;12;[38, 2, 2, 6, 1, 12];['36,966', '35,79', '33,1547', '34,5253', '36,8038', '35,0024'];['73,3417', '69,109', '67,7536', '69,3433', '68,6663', '68,758']
2023;8;19;[1, 2, 3, 1, 4, 2];['36,5288', '34,5253', '34,9093', '35,0024', '36,6997', '32,8013'];['66,9116', '69,3433', '69,7471', '68,758', '69,6309', '66,0076']
2023;8;26;[1, 4, 1, 2, 0, 10];['35,79', '34,5253', '31,0757', '34,8092', '30,8409', '36,6997'];['69,109', '69,3433', '65,6926', '70,2703', '62,4753', '69,6309']
2023;9;2;[0, 1, 1, 3, 0, 2, 8, 3, 9, 3];['36,966', '35,2572', '35,79', '36,5288', '34,9093', '34,8092', '34,3726', '32,5116', '35,0024', '36,6997'];['73,3417', '63,5813', '69,109', '66,9116', '69,7471', '70,2703', '70,3664', '68,6546', '68,758', '69,6309']
2023;9;9;[5];['34,5253'];['69,3433']
2023;9;16;[4, 0, 2, 3];['34,5253', '33,3768', '34,8092', '35,0024'];['69,3433', '69,8967', '70,2703', '68,758']
2023;9;23;[2, 2, 8, 2, 0, 5];['36,966', '35,79', '34,5253', '33,3768', '35,0052', '35,0024'];['73,3417', '69,109', '69,3433', '69,8967', '71,0407', '68,758']
2023;9;30;[0, 1, 1, 1];['34,5253', '35,0052', '32,5116', '35,0024'];['69,3433', '71,0407', '68,6546', '68,758']
2023;10;7;[1, 1, 1, 2];['36,2086', '34,5253', '34,9093', '34,8092'];['64,7689', '69,3433', '69,7471', '70,2703']
2023;10;14;[1, 3, 0, 2, 2, 2];['36,966', '36,5288', '34,2063', '31,0757', '34,9093', '34,8092'];['73,3417', '66,9116', '64,5817', '65,6926', '69,7471', '70,2703']
2023;10;21;[1, 3, 4];['31,0757', '34,9093', '33,3768'];['65,6926', '69,7471', '69,8967']
2023;10;28;[3, 1, 1, 4, 3];['36,5288', '36,8038', '34,3726', '35,4698', '36,6997'];['66,9116', '68,6663', '70,3664', '71,1173', '69,6309']
2023;11;4;[0, 4, 1];['35,79', '35,0052', '34,3726'];['69,109', '71,0407', '70,3664']
2023;11;11;[1, 2];['31,0757', '35,0024'];['65,6926', '68,758']
2023;11;18;[1, 2, 2, 7, 1];['33,6473', '34,5253', '34,9093', '35,0024', '36,6997'];['66,3457', '69,3433', '69,7471', '68,758', '69,6309']
2023;11;25;[2, 1, 8, 4, 1, 2, 0, 2];['35,79', '36,2086', '34,5253', '34,9093', '36,8038', '34,8092', '35,4892', '35,0024'];['69,109', '64,7689', '69,3433', '69,7471', '68,6663', '70,2703', '69,8872', '68,758']
2023;12;2;[2, 1, 3, 3, 1];['35,79', '34,239', '34,5253', '35,4892', '36,6997'];['69,109', '62,0679', '69,3433', '69,8872', '69,6309']
2023;12;9;[1, 2, 2, 2, 0];['36,966', '34,5253', '35,4698', '35,4892', '35,9925'];['73,3417', '69,3433', '71,1173', '69,8872', '67,7275']
2023;12;16;[0, 3, 1, 1, 0];['36,7115', '34,9093', '34,8092', '35,0024', '35,9925'];['65,9384', '69,7471', '70,2703', '68,758', '67,7275']
2023;12;23;[1, 3, 2];['35,79', '36,5288', '35,4892'];['69,109', '66,9116', '69,8872']
2023;12;30;[0, 2, 1, 0];['36,966', '34,9093', '36,8038', '35,0024'];['73,3417', '69,7471', '68,6663', '68,758']
2024;1;6;[1];['35,0052'];['71,0407']
2024;1;13;[3, 4, 2];['35,79', '34,5253', '30,8409'];['69,109', '69,3433', '62,4753']
2024;1;20;[1, 0, 2, 2];['34,9093', '35,0052', '35,4698', '35,0024'];['69,7471', '71,0407', '71,1173', '68,758']
2024;1;27;[3, 2, 2];['36,5288', '34,239', '34,5253'];['66,9116', '62,0679', '69,3433']
2024;2;3;[1, 4, 1];['35,79', '34,5253', '36,8038'];['69,109', '69,3433', '68,6663']
2024;2;10;[2, 0];['34,5253', '34,3726'];['69,3433', '70,3664']
2024;2;17;[2, 9, 1];['35,79', '34,5253', '35,0024'];['69,109', '69,3433', '68,758']
2024;2;24;[1, 2];['35,79', '34,5253'];['69,109', '69,3433']
2024;3;2;[3, 2, 1, 1];['34,239', '34,9093', '35,0024', '36,6997'];['62,0679', '69,7471', '68,758', '69,6309']
2024;3;9;[18, 0, 1];['34,5253', '33,3768', '35,0024'];['69,3433', '69,8967', '68,758']
2024;3;16;[1, 4, 0, 6, 0];['36,966', '34,5253', '33,3768', '33,6167', '32,5116'];['73,3417', '69,3433', '69,8967', '69,2837', '68,6546']
2024;3;23;[2, 1, 12, 1, 1, 1];['35,79', '34,2063', '34,5253', '34,8092', '34,3726', '36,6997'];['69,109', '64,5817', '69,3433', '70,2703', '70,3664', '69,6309']
2024;3;30;[2, 5, 2];['35,79', '34,5253', '36,6997'];['69,109', '69,3433', '69,6309']
2024;4;6;[2, 2];['34,5253', '35,0052'];['69,3433', '71,0407']
2024;4;13;[1, 13, 1];['35,79', '34,5253', '36,6997'];['69,109', '69,3433', '69,6309']
2024;4;20;[17, 1, 1];['34,5253', '35,0052', '35,0024'];['69,3433', '71,0407', '68,758']
2024;4;27;[0, 1, 15];['35,79', '34,239', '34,5253'];['69,109', '62,0679', '69,3433']
2024;5;4;[1, 3, 2, 10, 3, 2];['35,2572', '34,239', '36,7115', '34,5253', '34,9093', '34,3726'];['63,5813', '62,0679', '65,9384', '69,3433', '69,7471', '70,3664']
2024;5;11;[3, 6, 1, 5, 7];['34,239', '34,5253', '34,9093', '33,3768', '33,6167'];['62,0679', '69,3433', '69,7471', '69,8967', '69,2837']
2024;5;18;[1, 3, 2, 5, 1, 3];['35,79', '34,239', '36,7115', '34,5253', '34,9093', '36,6997'];['69,109', '62,0679', '65,9384', '69,3433', '69,7471', '69,6309']
2024;5;25;[0, 4, 1, 1];['34,239', '34,5253', '33,3768', '34,2374'];['62,0679', '69,3433', '69,8967', '68,16']
2024;6;1;[1, 2, 3, 7, 1, 0];['32,4966', '34,2063', '34,239', '34,5253', '35,4698', '36,6997'];['62,41', '64,5817', '62,0679', '69,3433', '71,1173', '69,6309']
2024;6;8;[0, 4, 2, 1, 2];['32,4966', '34,239', '34,5253', '34,9093', '33,3768'];['62,41', '62,0679', '69,3433', '69,7471', '69,8967']
2024;6;15;[2, 2, 2, 1, 4, 0];['35,79', '36,2086', '34,5253', '35,0052', '35,4892', '35,0024'];['69,109', '64,7689', '69,3433', '71,0407', '69,8872', '68,758']
2024;6;22;[5, 17, 1, 1];['35,79', '34,5253', '36,8038', '35,7152'];['69,109', '69,3433', '68,6663', '66,088']
2024;6;29;[3, 2, 19, 1, 1, 0, 1];['35,79', '34,239', '34,5253', '30,8409', '35,4698', '35,4892', '36,6997'];['69,109', '62,0679', '69,3433', '62,4753', '71,1173', '69,8872', '69,6309']
2024;7;6;[3, 1, 6, 2, 8, 1, 2, 1, 1, 1];['36,966', '32,4966', '34,239', '34,5253', '34,3726', '30,8409', '35,4698', '35,4892', '35,0024', '36,6997'];['73,3417', '62,41', '62,0679', '69,3433', '70,3664', '62,4753', '71,1173', '69,8872', '68,758', '69,6309']
2024;7;13;[5, 5, 7, 2, 1, 1];['35,2572', '34,239', '34,5253', '34,9093', '35,0052', '35,0024'];['63,5813', '62,0679', '69,3433', '69,7471', '71,0407', '68,758']
2024;7;20;[5, 2, 1, 8, 2];['35,79', '34,2063', '34,239', '34,5253', '34,9093'];['69,109', '64,5817', '62,0679', '69,3433', '69,7471']
2024;7;27;[4, 2, 1, 3, 6, 3, 1, 3, 1];['35,2572', '32,4966', '36,2086', '34,2063', '34,239', '34,5253', '34,9093', '35,0024', '36,6997'];['63,5813', '62,41', '64,7689', '64,5817', '62,0679', '69,3433', '69,7471', '68,758', '69,6309']
2024;8;3;[1, 2, 2];['33,6473', '35,0024', '36,6997'];['66,3457', '68,758', '69,6309']
2024;8;10;[1, 5, 15, 3, 1];['35,79', '34,239', '34,5253', '34,3726', '35,4698'];['69,109', '62,0679', '69,3433', '70,3664', '71,1173']
2024;8;17;[0, 3, 1, 3, 3];['35,2572', '35,79', '32,4966', '34,239', '34,5253'];['63,5813', '69,109', '62,41', '62,0679', '69,3433']
2024;8;24;[7, 4];['34,239', '34,5253'];['62,0679', '69,3433']
2024;8;31;[6, 0, 0, 2];['34,239', '33,3768', '34,3726', '36,6997'];['62,0679', '69,8967', '70,3664', '69,6309']
2024;9;7;[2, 1, 2, 16, 4, 1, 1];['35,79', '36,5288', '34,239', '34,5253', '33,3768', '35,0024', '35,7152'];['69,109', '66,9116', '62,0679', '69,3433', '69,8967', '68,758', '66,088']
2024;9;14;[2, 7, 4, 4, 2];['34,239', '34,5253', '33,3768', '32,5116', '35,7152'];['62,0679', '69,3433', '69,8967', '68,6546', '66,088']
2024;9;21;[3, 5, 3, 0, 2, 1, 2];['34,239', '34,5253', '34,9093', '35,0052', '36,8038', '34,3726', '35,0024'];['62,0679', '69,3433', '69,7471', '71,0407', '68,6663', '70,3664', '68,758']
2024;9;28;[0, 1, 4, 1, 0, 3, 1, 1, 11];['36,966', '36,2086', '34,239', '34,5253', '35,0052', '34,3726', '30,8409', '32,5116', '35,4892'];['73,3417', '64,7689', '62,0679', '69,3433', '71,0407', '70,3664', '62,4753', '68,6546', '69,8872']
2024;10;5;[1, 1, 1, 0, 1, 2];['35,79', '34,239', '34,5253', '31,0757', '34,3726', '30,8409'];['69,109', '62,0679', '69,3433', '65,6926', '70,3664', '62,4753']
2024;10;12;[7, 3, 5, 6, 2, 1];['35,2572', '34,2063', '34,239', '34,5253', '34,9093', '36,6997'];['63,5813', '64,5817', '62,0679', '69,3433', '69,7471', '69,6309']
2024;10;19;[0, 1, 2, 3, 3, 8, 1, 1, 2, 0, 2, 0, 2];['36,966', '32,4966', '36,2086', '34,2063', '34,239', '34,5253', '34,9093', '33,3768', '35,0052', '36,8038', '34,3726', '35,0024', '36,6997'];['73,3417', '62,41', '64,7689', '64,5817', '62,0679', '69,3433', '69,7471', '69,8967', '71,0407', '68,6663', '70,3664', '68,758', '69,6309']
2024;10;26;[2, 2, 1, 2, 0];['35,2572', '35,79', '34,239', '34,5253', '30,8409'];['63,5813', '69,109', '62,0679', '69,3433', '62,4753']
2024;11;2;[1, 2, 2, 2, 3, 4, 1, 1, 1];['36,966', '35,2572', '32,4966', '34,2063', '34,239', '34,5253', '34,9093', '35,0052', '34,8092'];['73,3417', '63,5813', '62,41', '64,5817', '62,0679', '69,3433', '69,7471', '71,0407', '70,2703']
2024;11;9;[1, 1, 1, 7, 2, 1, 5];['36,966', '35,2572', '36,2086', '34,239', '34,9093', '34,3726', '35,0024'];['73,3417', '63,5813', '64,7689', '62,0679', '69,7471', '70,3664', '68,758']
2024;11;16;[1, 2, 3, 1, 3];['36,2086', '34,239', '34,5253', '34,9093', '36,8038'];['64,7689', '62,0679', '69,3433', '69,7471', '68,6663']
2024;11;23;[2, 4];['34,239', '34,5253'];['62,0679', '69,3433']
2024;11;30;[2, 2, 3, 2, 1, 1, 1, 2];['32,4966', '36,2086', '34,239', '34,5253', '35,0052', '36,8038', '34,3726', '35,0024'];['62,41', '64,7689', '62,0679', '69,3433', '71,0407', '68,6663', '70,3664', '68,758']
2024;12;7;[1, 4, 6, 3, 1, 1];['36,2086', '34,239', '34,5253', '34,9093', '33,3768', '36,6997'];['64,7689', '62,0679', '69,3433', '69,7471', '69,8967', '69,6309']
