asylum_location_code,gender,age_range,population,year
USA,m,18-59,0,2018
USA,m,60+,0,2018
UZB,f,0-4,0,2018
UZB,f,5-11,0,2018
UZB,f,12-17,0,2018
UZB,f,18-59,6,2018
UZB,f,60+,0,2018
UZB,m,0-4,0,2018
UZB,m,5-11,0,2018
UZB,m,12-17,0,2018
UZB,m,18-59,7,2018
UZB,m,60+,0,2018
VEN,f,0-4,0,2018
VEN,f,5-11,5,2018
VEN,f,12-17,0,2018
VEN,f,18-59,0,2018
VEN,f,60+,0,2018
VEN,m,0-4,0,2018
VEN,m,5-11,0,2018
VEN,m,12-17,0,2018
VEN,m,18-59,5,2018
VEN,m,60+,0,2018
AFG,f,0-4,45066,2019
AFG,f,5-11,47747,2019
AFG,f,12-17,35998,2019
AFG,f,18-59,79735,2019
AFG,f,60+,6796,2019
AFG,m,0-4,45372,2019
AFG,m,5-11,53644,2019
AFG,m,12-17,41211,2019
AFG,m,18-59,83677,2019
AFG,m,60+,7847,2019
ARE,f,0-4,5,2019
ARE,f,5-11,0,2019
ARE,f,12-17,0,2019
ARE,f,18-59,5,2019
ARE,f,60+,0,2019
ARE,m,0-4,0,2019
ARE,m,5-11,0,2019
ARE,m,12-17,0,2019
ARE,m,18-59,15,2019
ARE,m,60+,0,2019
ARE,f,0-4,0,2019
ARE,f,5-11,0,2019
ARE,f,12-17,5,2019
ARE,f,18-59,0,2019
ARE,f,60+,0,2019
ARE,m,0-4,0,2019
ARE,m,5-11,0,2019
ARE,m,12-17,0,2019
ARE,m,18-59,0,2019
ARE,m,60+,0,2019
ARG,f,0-4,0,2019
ARG,f,5-11,0,2019
ARG,f,12-17,0,2019
ARG,f,18-59,5,2019
ARG,f,60+,0,2019
ARG,m,0-4,0,2019
ARG,m,5-11,0,2019
ARG,m,12-17,0,2019
ARG,m,18-59,7,2019
ARG,m,60+,0,2019
ARM,f,0-4,0,2019
ARM,f,5-11,0,2019
ARM,f,12-17,0,2019
ARM,f,18-59,0,2019
ARM,f,60+,0,2019
ARM,m,0-4,0,2019
ARM,m,5-11,0,2019
ARM,m,12-17,0,2019
ARM,m,18-59,5,2019
ARM,m,60+,0,2019
AUS,f,0-4,0,2019
AUS,f,5-11,0,2019
AUS,f,12-17,0,2019
AUS,f,18-59,0,2019
AUS,f,60+,0,2019
AUS,m,0-4,0,2019
AUS,m,5-11,0,2019
AUS,m,12-17,0,2019
AUS,m,18-59,0,2019
AUS,m,60+,0,2019
AUS,f,0-4,0,2019
AUS,f,5-11,0,2019
AUS,f,12-17,0,2019
AUS,f,18-59,0,2019
AUS,f,60+,0,2019
AUS,m,0-4,0,2019
AUS,m,5-11,0,2019
AUS,m,12-17,0,2019
AUS,m,18-59,0,2019
AUS,m,60+,0,2019
AUT,f,0-4,0,2019
AUT,f,5-11,0,2019
AUT,f,12-17,0,2019
AUT,f,18-59,0,2019
AUT,f,60+,0,2019
AUT,m,0-4,0,2019
AUT,m,5-11,0,2019
AUT,m,12-17,0,2019
AUT,m,18-59,0,2019
AUT,m,60+,0,2019
AUT,f,0-4,0,2019
AUT,f,5-11,0,2019
AUT,f,12-17,0,2019
AUT,f,18-59,0,2019
AUT,f,60+,0,2019
AUT,m,0-4,0,2019
AUT,m,5-11,0,2019
AUT,m,12-17,0,2019
AUT,m,18-59,0,2019
AUT,m,60+,0,2019
AZE,f,0-4,0,2019
AZE,f,5-11,6,2019
AZE,f,12-17,7,2019
AZE,f,18-59,28,2019
AZE,f,60+,0,2019
AZE,m,0-4,0,2019
AZE,m,5-11,6,2019
AZE,m,12-17,5,2019
AZE,m,18-59,42,2019
AZE,m,60+,0,2019
AZE,f,0-4,26,2019
AZE,f,5-11,34,2019
AZE,f,12-17,25,2019
AZE,f,18-59,136,2019
AZE,f,60+,6,2019
AZE,m,0-4,29,2019
AZE,m,5-11,49,2019
AZE,m,12-17,31,2019
AZE,m,18-59,277,2019
AZE,m,60+,14,2019
BEL,f,0-4,0,2019
BEL,f,5-11,0,2019
BEL,f,12-17,0,2019
BEL,f,18-59,0,2019
BEL,f,60+,0,2019
BEL,m,0-4,0,2019
BEL,m,5-11,0,2019
BEL,m,12-17,0,2019
BEL,m,18-59,0,2019
BEL,m,60+,0,2019
BEL,f,0-4,0,2019
BEL,f,5-11,0,2019
BEL,f,12-17,0,2019
BEL,f,18-59,0,2019
BEL,f,60+,0,2019
BEL,m,0-4,0,2019
BEL,m,5-11,0,2019
BEL,m,12-17,0,2019
BEL,m,18-59,0,2019
BEL,m,60+,0,2019
BGR,f,0-4,0,2019
BGR,f,5-11,0,2019
BGR,f,12-17,0,2019
BGR,f,18-59,0,2019
BGR,f,60+,0,2019
BGR,m,0-4,0,2019
BGR,m,5-11,0,2019
BGR,m,12-17,0,2019
BGR,m,18-59,0,2019
BGR,m,60+,0,2019
BGR,f,0-4,0,2019
BGR,f,5-11,0,2019
BGR,f,12-17,0,2019
BGR,f,18-59,0,2019
BGR,f,60+,0,2019
BGR,m,0-4,0,2019
BGR,m,5-11,0,2019
BGR,m,12-17,0,2019
BGR,m,18-59,0,2019
BGR,m,60+,0,2019
BIH,f,0-4,9,2019
BIH,f,5-11,17,2019
BIH,f,12-17,0,2019
BIH,f,18-59,31,2019
BIH,f,60+,0,2019
BIH,m,0-4,11,2019
BIH,m,5-11,13,2019
BIH,m,12-17,13,2019
BIH,m,18-59,40,2019
BIH,m,60+,0,2019
BIH,f,0-4,0,2019
BIH,f,5-11,0,2019
BIH,f,12-17,0,2019
BIH,f,18-59,0,2019
BIH,f,60+,0,2019
BIH,m,0-4,0,2019
BIH,m,5-11,0,2019
BIH,m,12-17,0,2019
BIH,m,18-59,0,2019
BIH,m,60+,0,2019
BLR,f,0-4,0,2019
BLR,f,5-11,0,2019
BLR,f,12-17,0,2019
BLR,f,18-59,0,2019
BLR,f,60+,0,2019
BLR,m,0-4,0,2019
BLR,m,5-11,0,2019
BLR,m,12-17,0,2019
BLR,m,18-59,13,2019
BLR,m,60+,0,2019
BLR,f,0-4,0,2019
BLR,f,5-11,0,2019
BLR,f,12-17,0,2019
BLR,f,18-59,0,2019
BLR,f,60+,0,2019
BLR,m,0-4,0,2019
BLR,m,5-11,0,2019
BLR,m,12-17,0,2019
BLR,m,18-59,0,2019
BLR,m,60+,0,2019
BRA,f,0-4,0,2019
BRA,f,5-11,0,2019
BRA,f,12-17,0,2019
BRA,f,18-59,0,2019
BRA,f,60+,0,2019
BRA,m,0-4,0,2019
BRA,m,5-11,0,2019
BRA,m,12-17,0,2019
BRA,m,18-59,0,2019
BRA,m,60+,0,2019
BRA,f,0-4,0,2019
BRA,f,5-11,0,2019
BRA,f,12-17,0,2019
BRA,f,18-59,0,2019
BRA,f,60+,0,2019
BRA,m,0-4,0,2019
BRA,m,5-11,0,2019
BRA,m,12-17,0,2019
BRA,m,18-59,0,2019
BRA,m,60+,0,2019
CAN,f,0-4,0,2019
CAN,f,5-11,0,2019
CAN,f,12-17,0,2019
CAN,f,18-59,0,2019
CAN,f,60+,0,2019
CAN,m,0-4,0,2019
CAN,m,5-11,0,2019
CAN,m,12-17,0,2019
CAN,m,18-59,0,2019
CAN,m,60+,0,2019
CAN,f,0-4,0,2019
CAN,f,5-11,0,2019
CAN,f,12-17,0,2019
CAN,f,18-59,0,2019
CAN,f,60+,0,2019
CAN,m,0-4,0,2019
CAN,m,5-11,0,2019
CAN,m,12-17,0,2019
CAN,m,18-59,0,2019
CAN,m,60+,0,2019
CHE,f,0-4,61,2019
CHE,f,5-11,68,2019
CHE,f,12-17,47,2019
CHE,f,18-59,228,2019
CHE,f,60+,7,2019
CHE,m,0-4,61,2019
CHE,m,5-11,87,2019
CHE,m,12-17,100,2019
CHE,m,18-59,487,2019
CHE,m,60+,6,2019
CHE,f,0-4,307,2019
CHE,f,5-11,510,2019
CHE,f,12-17,372,2019
CHE,f,18-59,1539,2019
CHE,f,60+,101,2019
CHE,m,0-4,355,2019
CHE,m,5-11,542,2019
CHE,m,12-17,738,2019
CHE,m,18-59,6279,2019
CHE,m,60+,105,2019
CHL,f,0-4,0,2019
CHL,f,5-11,0,2019
CHL,f,12-17,0,2019
CHL,f,18-59,0,2019
CHL,f,60+,0,2019
CHL,m,0-4,0,2019
CHL,m,5-11,6,2019
CHL,m,12-17,0,2019
CHL,m,18-59,0,2019
CHL,m,60+,0,2019
CHL,f,0-4,0,2019
CHL,f,5-11,0,2019
CHL,f,12-17,0,2019
CHL,f,18-59,0,2019
CHL,f,60+,0,2019
CHL,m,0-4,0,2019
CHL,m,5-11,0,2019
CHL,m,12-17,0,2019
CHL,m,18-59,0,2019
CHL,m,60+,0,2019
CHN,f,0-4,0,2019
CHN,f,5-11,0,2019
CHN,f,12-17,5,2019
CHN,f,18-59,5,2019
CHN,f,60+,0,2019
CHN,m,0-4,0,2019
CHN,m,5-11,5,2019
CHN,m,12-17,0,2019
CHN,m,18-59,6,2019
CHN,m,60+,0,2019
CHN,f,0-4,0,2019
CHN,f,5-11,8,2019
CHN,f,12-17,0,2019
CHN,f,18-59,5,2019
CHN,f,60+,0,2019
CHN,m,0-4,0,2019
CHN,m,5-11,0,2019
CHN,m,12-17,0,2019
CHN,m,18-59,8,2019
CHN,m,60+,0,2019
COL,f,0-4,0,2019
COL,f,5-11,0,2019
COL,f,12-17,0,2019
COL,f,18-59,0,2019
COL,f,60+,0,2019
COL,m,0-4,0,2019
COL,m,5-11,0,2019
COL,m,12-17,0,2019
COL,m,18-59,9,2019
COL,m,60+,0,2019
CUB,f,0-4,0,2019
CUB,f,5-11,0,2019
CUB,f,12-17,5,2019
CUB,f,18-59,5,2019
CUB,f,60+,0,2019
CUB,m,0-4,0,2019
CUB,m,5-11,5,2019
CUB,m,12-17,0,2019
CUB,m,18-59,21,2019
CUB,m,60+,0,2019
CYP,f,0-4,0,2019
CYP,f,5-11,0,2019
CYP,f,12-17,0,2019
CYP,f,18-59,0,2019
CYP,f,60+,0,2019
CYP,m,0-4,0,2019
CYP,m,5-11,0,2019
CYP,m,12-17,0,2019
CYP,m,18-59,0,2019
CYP,m,60+,0,2019
CYP,f,0-4,0,2019
CYP,f,5-11,0,2019
CYP,f,12-17,0,2019
CYP,f,18-59,0,2019
CYP,f,60+,0,2019
CYP,m,0-4,0,2019
CYP,m,5-11,0,2019
CYP,m,12-17,0,2019
CYP,m,18-59,0,2019
CYP,m,60+,0,2019
CZE,f,0-4,0,2019
CZE,f,5-11,0,2019
CZE,f,12-17,0,2019
CZE,f,18-59,0,2019
CZE,f,60+,0,2019
CZE,m,0-4,0,2019
CZE,m,5-11,0,2019
CZE,m,12-17,0,2019
CZE,m,18-59,0,2019
CZE,m,60+,0,2019
CZE,f,0-4,0,2019
CZE,f,5-11,0,2019
CZE,f,12-17,0,2019
CZE,f,18-59,0,2019
CZE,f,60+,0,2019
CZE,m,0-4,0,2019
CZE,m,5-11,0,2019
CZE,m,12-17,0,2019
CZE,m,18-59,0,2019
CZE,m,60+,0,2019
DEU,f,0-4,1793,2019
DEU,f,5-11,1935,2019
DEU,f,12-17,1158,2019
DEU,f,18-59,5336,2019
DEU,f,60+,359,2019
DEU,m,0-4,1867,2019
DEU,m,5-11,2136,2019
DEU,m,12-17,2101,2019
DEU,m,18-59,30363,2019
DEU,m,60+,295,2019
DEU,f,0-4,6147,2019
DEU,f,5-11,10479,2019
DEU,f,12-17,6994,2019
DEU,f,18-59,31271,2019
DEU,f,60+,3610,2019
DEU,m,0-4,6479,2019
DEU,m,5-11,11693,2019
DEU,m,12-17,9297,2019
DEU,m,18-59,51262,2019
DEU,m,60+,3134,2019
DNK,f,0-4,0,2019
DNK,f,5-11,0,2019
DNK,f,12-17,0,2019
DNK,f,18-59,0,2019
DNK,f,60+,0,2019
DNK,m,0-4,0,2019
DNK,m,5-11,0,2019
DNK,m,12-17,0,2019
DNK,m,18-59,0,2019
DNK,m,60+,0,2019
DNK,f,0-4,0,2019
DNK,f,5-11,0,2019
DNK,f,12-17,0,2019
DNK,f,18-59,0,2019
DNK,f,60+,0,2019
DNK,m,0-4,0,2019
DNK,m,5-11,0,2019
DNK,m,12-17,0,2019
DNK,m,18-59,0,2019
DNK,m,60+,0,2019
DOM,f,0-4,0,2019
DOM,f,5-11,9,2019
DOM,f,12-17,0,2019
DOM,f,18-59,0,2019
DOM,f,60+,0,2019
DOM,m,0-4,0,2019
DOM,m,5-11,0,2019
DOM,m,12-17,0,2019
DOM,m,18-59,0,2019
DOM,m,60+,0,2019
ECU,f,0-4,0,2019
ECU,f,5-11,0,2019
ECU,f,12-17,0,2019
ECU,f,18-59,0,2019
ECU,f,60+,0,2019
ECU,m,0-4,0,2019
ECU,m,5-11,0,2019
ECU,m,12-17,0,2019
ECU,m,18-59,0,2019
ECU,m,60+,0,2019
ECU,f,0-4,0,2019
ECU,f,5-11,0,2019
ECU,f,12-17,0,2019
ECU,f,18-59,0,2019
ECU,f,60+,0,2019
ECU,m,0-4,0,2019
ECU,m,5-11,0,2019
ECU,m,12-17,0,2019
ECU,m,18-59,0,2019
ECU,m,60+,0,2019
EGY,f,0-4,0,2019
EGY,f,5-11,7,2019
EGY,f,12-17,0,2019
EGY,f,18-59,8,2019
EGY,f,60+,0,2019
EGY,m,0-4,5,2019
EGY,m,5-11,7,2019
EGY,m,12-17,0,2019
EGY,m,18-59,9,2019
EGY,m,60+,0,2019
EGY,f,0-4,0,2019
EGY,f,5-11,6,2019
EGY,f,12-17,0,2019
EGY,f,18-59,8,2019
EGY,f,60+,0,2019
EGY,m,0-4,6,2019
EGY,m,5-11,0,2019
EGY,m,12-17,0,2019
EGY,m,18-59,8,2019
EGY,m,60+,0,2019
ESP,f,0-4,0,2019
ESP,f,5-11,0,2019
ESP,f,12-17,0,2019
ESP,f,18-59,0,2019
ESP,f,60+,0,2019
ESP,m,0-4,0,2019
ESP,m,5-11,0,2019
ESP,m,12-17,0,2019
ESP,m,18-59,0,2019
ESP,m,60+,0,2019
ESP,f,0-4,0,2019
ESP,f,5-11,0,2019
ESP,f,12-17,0,2019
ESP,f,18-59,0,2019
ESP,f,60+,0,2019
ESP,m,0-4,0,2019
ESP,m,5-11,0,2019
ESP,m,12-17,0,2019
ESP,m,18-59,0,2019
ESP,m,60+,0,2019
EST,f,0-4,0,2019
EST,f,5-11,0,2019
EST,f,12-17,0,2019
EST,f,18-59,0,2019
EST,f,60+,0,2019
EST,m,0-4,0,2019
EST,m,5-11,0,2019
EST,m,12-17,0,2019
EST,m,18-59,0,2019
EST,m,60+,0,2019
FIN,f,0-4,0,2019
FIN,f,5-11,0,2019
FIN,f,12-17,0,2019
FIN,f,18-59,0,2019
FIN,f,60+,0,2019
FIN,m,0-4,0,2019
FIN,m,5-11,0,2019
FIN,m,12-17,0,2019
FIN,m,18-59,0,2019
FIN,m,60+,0,2019
FIN,f,0-4,0,2019
FIN,f,5-11,0,2019
FIN,f,12-17,0,2019
FIN,f,18-59,0,2019
FIN,f,60+,0,2019
FIN,m,0-4,0,2019
FIN,m,5-11,0,2019
FIN,m,12-17,0,2019
FIN,m,18-59,0,2019
FIN,m,60+,0,2019
FJI,f,0-4,0,2019
FJI,f,5-11,0,2019
FJI,f,12-17,0,2019
FJI,f,18-59,5,2019
FJI,f,60+,0,2019
FJI,m,0-4,0,2019
FJI,m,5-11,0,2019
FJI,m,12-17,0,2019
FJI,m,18-59,0,2019
FJI,m,60+,0,2019
FJI,f,0-4,0,2019
FJI,f,5-11,5,2019
FJI,f,12-17,0,2019
FJI,f,18-59,0,2019
FJI,f,60+,0,2019
FJI,m,0-4,0,2019
FJI,m,5-11,0,2019
FJI,m,12-17,0,2019
FJI,m,18-59,0,2019
FJI,m,60+,0,2019
FRA,f,0-4,0,2019
FRA,f,5-11,0,2019
FRA,f,12-17,0,2019
FRA,f,18-59,0,2019
FRA,f,60+,0,2019
FRA,m,0-4,0,2019
FRA,m,5-11,0,2019
FRA,m,12-17,0,2019
FRA,m,18-59,0,2019
FRA,m,60+,0,2019
FRA,f,0-4,0,2019
FRA,f,5-11,0,2019
FRA,f,12-17,0,2019
FRA,f,18-59,0,2019
FRA,f,60+,0,2019
FRA,m,0-4,0,2019
FRA,m,5-11,0,2019
FRA,m,12-17,0,2019
FRA,m,18-59,0,2019
FRA,m,60+,0,2019
GBR,f,0-4,0,2019
GBR,f,5-11,0,2019
GBR,f,12-17,0,2019
GBR,f,18-59,0,2019
GBR,f,60+,0,2019
GBR,m,0-4,0,2019
GBR,m,5-11,0,2019
GBR,m,12-17,0,2019
GBR,m,18-59,0,2019
GBR,m,60+,0,2019
GBR,f,0-4,0,2019
GBR,f,5-11,0,2019
GBR,f,12-17,0,2019
GBR,f,18-59,0,2019
GBR,f,60+,0,2019
GBR,m,0-4,0,2019
GBR,m,5-11,0,2019
GBR,m,12-17,0,2019
GBR,m,18-59,0,2019
GBR,m,60+,0,2019
GEO,f,0-4,0,2019
GEO,f,5-11,0,2019
GEO,f,12-17,0,2019
GEO,f,18-59,5,2019
GEO,f,60+,0,2019
GEO,m,0-4,6,2019
GEO,m,5-11,0,2019
GEO,m,12-17,0,2019
GEO,m,18-59,7,2019
GEO,m,60+,0,2019
GEO,f,0-4,0,2019
GEO,f,5-11,0,2019
GEO,f,12-17,0,2019
GEO,f,18-59,6,2019
GEO,f,60+,0,2019
GEO,m,0-4,0,2019
GEO,m,5-11,0,2019
GEO,m,12-17,0,2019
GEO,m,18-59,5,2019
GEO,m,60+,0,2019
GRC,f,0-4,0,2019
GRC,f,5-11,0,2019
GRC,f,12-17,0,2019
GRC,f,18-59,0,2019
GRC,f,60+,0,2019
GRC,m,0-4,0,2019
GRC,m,5-11,0,2019
GRC,m,12-17,0,2019
GRC,m,18-59,0,2019
GRC,m,60+,0,2019
GRC,f,0-4,0,2019
GRC,f,5-11,0,2019
GRC,f,12-17,0,2019
GRC,f,18-59,0,2019
GRC,f,60+,0,2019
GRC,m,0-4,0,2019
GRC,m,5-11,0,2019
GRC,m,12-17,0,2019
GRC,m,18-59,0,2019
GRC,m,60+,0,2019
HKG,f,0-4,0,2019
HKG,f,5-11,0,2019
HKG,f,12-17,0,2019
HKG,f,18-59,0,2019
HKG,f,60+,0,2019
HKG,m,0-4,0,2019
HKG,m,5-11,0,2019
HKG,m,12-17,0,2019
HKG,m,18-59,5,2019
HKG,m,60+,0,2019
HRV,f,0-4,6,2019
HRV,f,5-11,0,2019
HRV,f,12-17,0,2019
HRV,f,18-59,19,2019
HRV,f,60+,0,2019
HRV,m,0-4,0,2019
HRV,m,5-11,6,2019
HRV,m,12-17,5,2019
HRV,m,18-59,72,2019
HRV,m,60+,0,2019
HRV,f,0-4,0,2019
HRV,f,5-11,5,2019
HRV,f,12-17,0,2019
HRV,f,18-59,0,2019
HRV,f,60+,0,2019
HRV,m,0-4,0,2019
HRV,m,5-11,8,2019
HRV,m,12-17,0,2019
HRV,m,18-59,0,2019
HRV,m,60+,0,2019
HRV,f,0-4,0,2019
HRV,f,5-11,5,2019
HRV,f,12-17,6,2019
HRV,f,18-59,13,2019
HRV,f,60+,0,2019
HRV,m,0-4,0,2019
HRV,m,5-11,8,2019
HRV,m,12-17,0,2019
HRV,m,18-59,21,2019
HRV,m,60+,0,2019
HUN,f,0-4,0,2019
HUN,f,5-11,0,2019
HUN,f,12-17,0,2019
HUN,f,18-59,0,2019
HUN,f,60+,0,2019
HUN,m,0-4,0,2019
HUN,m,5-11,0,2019
HUN,m,12-17,0,2019
HUN,m,18-59,0,2019
HUN,m,60+,0,2019
HUN,f,0-4,0,2019
HUN,f,5-11,0,2019
HUN,f,12-17,0,2019
HUN,f,18-59,0,2019
HUN,f,60+,0,2019
HUN,m,0-4,0,2019
HUN,m,5-11,0,2019
HUN,m,12-17,0,2019
HUN,m,18-59,0,2019
HUN,m,60+,0,2019
IDN,f,0-4,85,2019
IDN,f,5-11,154,2019
IDN,f,12-17,113,2019
IDN,f,18-59,455,2019
IDN,f,60+,37,2019
IDN,m,0-4,85,2019
IDN,m,5-11,173,2019
IDN,m,12-17,219,2019
IDN,m,18-59,489,2019
IDN,m,60+,16,2019
IDN,f,0-4,163,2019
IDN,f,5-11,190,2019
IDN,f,12-17,147,2019
IDN,f,18-59,646,2019
IDN,f,60+,31,2019
IDN,m,0-4,192,2019
IDN,m,5-11,207,2019
IDN,m,12-17,191,2019
IDN,m,18-59,4061,2019
IDN,m,60+,38,2019
IND,f,0-4,354,2019
IND,f,5-11,643,2019
IND,f,12-17,537,2019
IND,f,18-59,2236,2019
IND,f,60+,139,2019
IND,m,0-4,372,2019
IND,m,5-11,731,2019
IND,m,12-17,599,2019
IND,m,18-59,2440,2019
IND,m,60+,168,2019
IND,f,0-4,172,2019
IND,f,5-11,490,2019
IND,f,12-17,535,2019
IND,f,18-59,2380,2019
IND,f,60+,230,2019
IND,m,0-4,210,2019
IND,m,5-11,591,2019
IND,m,12-17,549,2019
IND,m,18-59,2056,2019
IND,m,60+,257,2019
IRL,f,0-4,0,2019
IRL,f,5-11,0,2019
IRL,f,12-17,0,2019
IRL,f,18-59,8,2019
IRL,f,60+,0,2019
IRL,m,0-4,0,2019
IRL,m,5-11,0,2019
IRL,m,12-17,11,2019
IRL,m,18-59,108,2019
IRL,m,60+,0,2019
IRL,f,0-4,0,2019
IRL,f,5-11,0,2019
IRL,f,12-17,6,2019
IRL,f,18-59,13,2019
IRL,f,60+,0,2019
IRL,m,0-4,0,2019
IRL,m,5-11,6,2019
IRL,m,12-17,6,2019
IRL,m,18-59,335,2019
IRL,m,60+,0,2019
IRN,f,0-4,0,2019
IRN,f,5-11,0,2019
IRN,f,12-17,0,2019
IRN,f,18-59,0,2019
IRN,f,60+,0,2019
IRN,m,0-4,0,2019
IRN,m,5-11,0,2019
IRN,m,12-17,0,2019
IRN,m,18-59,0,2019
IRN,m,60+,0,2019
IRQ,f,0-4,0,2019
IRQ,f,5-11,7,2019
IRQ,f,12-17,9,2019
IRQ,f,18-59,10,2019
IRQ,f,60+,6,2019
IRQ,m,0-4,0,2019
IRQ,m,5-11,0,2019
IRQ,m,12-17,14,2019
IRQ,m,18-59,5,2019
IRQ,m,60+,5,2019
IRQ,f,0-4,0,2019
IRQ,f,5-11,5,2019
IRQ,f,12-17,0,2019
IRQ,f,18-59,0,2019
IRQ,f,60+,0,2019
IRQ,m,0-4,0,2019
IRQ,m,5-11,0,2019
IRQ,m,12-17,0,2019
IRQ,m,18-59,6,2019
IRQ,m,60+,0,2019
ISL,f,0-4,0,2019
ISL,f,5-11,0,2019
ISL,f,12-17,0,2019
ISL,f,18-59,0,2019
ISL,f,60+,0,2019
ISL,m,0-4,0,2019
ISL,m,5-11,0,2019
ISL,m,12-17,0,2019
ISL,m,18-59,0,2019
ISL,m,60+,0,2019
ISL,f,0-4,0,2019
ISL,f,5-11,0,2019
ISL,f,12-17,0,2019
ISL,f,18-59,0,2019
ISL,f,60+,0,2019
ISL,m,0-4,0,2019
ISL,m,5-11,0,2019
ISL,m,12-17,0,2019
ISL,m,18-59,0,2019
ISL,m,60+,0,2019
ITA,f,0-4,0,2019
ITA,f,5-11,0,2019
ITA,f,12-17,0,2019
ITA,f,18-59,0,2019
ITA,f,60+,0,2019
ITA,m,0-4,0,2019
ITA,m,5-11,0,2019
ITA,m,12-17,0,2019
ITA,m,18-59,0,2019
ITA,m,60+,0,2019
ITA,f,0-4,0,2019
ITA,f,5-11,0,2019
ITA,f,12-17,0,2019
ITA,f,18-59,0,2019
ITA,f,60+,0,2019
ITA,m,0-4,0,2019
ITA,m,5-11,0,2019
ITA,m,12-17,0,2019
ITA,m,18-59,0,2019
ITA,m,60+,0,2019
JOR,f,0-4,0,2019
JOR,f,5-11,0,2019
JOR,f,12-17,0,2019
JOR,f,18-59,0,2019
JOR,f,60+,0,2019
JOR,m,0-4,0,2019
JOR,m,5-11,0,2019
JOR,m,12-17,0,2019
JOR,m,18-59,11,2019
JOR,m,60+,0,2019
JOR,f,0-4,0,2019
JOR,f,5-11,0,2019
JOR,f,12-17,0,2019
JOR,f,18-59,0,2019
JOR,f,60+,0,2019
JOR,m,0-4,0,2019
JOR,m,5-11,0,2019
JOR,m,12-17,0,2019
JOR,m,18-59,8,2019
JOR,m,60+,0,2019
JPN,f,0-4,0,2019
JPN,f,5-11,0,2019
JPN,f,12-17,0,2019
JPN,f,18-59,0,2019
JPN,f,60+,0,2019
JPN,m,0-4,0,2019
JPN,m,5-11,0,2019
JPN,m,12-17,0,2019
JPN,m,18-59,0,2019
JPN,m,60+,0,2019
KAZ,f,0-4,13,2019
KAZ,f,5-11,9,2019
KAZ,f,12-17,7,2019
KAZ,f,18-59,45,2019
KAZ,f,60+,0,2019
KAZ,m,0-4,6,2019
KAZ,m,5-11,23,2019
KAZ,m,12-17,5,2019
KAZ,m,18-59,68,2019
KAZ,m,60+,5,2019
KAZ,f,0-4,15,2019
KAZ,f,5-11,30,2019
KAZ,f,12-17,34,2019
KAZ,f,18-59,144,2019
KAZ,f,60+,10,2019
KAZ,m,0-4,14,2019
KAZ,m,5-11,33,2019
KAZ,m,12-17,37,2019
KAZ,m,18-59,164,2019
KAZ,m,60+,10,2019
KEN,f,0-4,0,2019
KEN,f,5-11,0,2019
KEN,f,12-17,0,2019
KEN,f,18-59,0,2019
KEN,f,60+,0,2019
KEN,m,0-4,0,2019
KEN,m,5-11,0,2019
KEN,m,12-17,0,2019
KEN,m,18-59,9,2019
KEN,m,60+,0,2019
KEN,f,0-4,0,2019
KEN,f,5-11,0,2019
KEN,f,12-17,5,2019
KEN,f,18-59,0,2019
KEN,f,60+,0,2019
KEN,m,0-4,0,2019
KEN,m,5-11,0,2019
KEN,m,12-17,5,2019
KEN,m,18-59,0,2019
KEN,m,60+,0,2019
KGZ,f,0-4,5,2019
KGZ,f,5-11,8,2019
KGZ,f,12-17,7,2019
KGZ,f,18-59,24,2019
KGZ,f,60+,5,2019
KGZ,m,0-4,5,2019
KGZ,m,5-11,5,2019
KGZ,m,12-17,10,2019
KGZ,m,18-59,35,2019
KGZ,m,60+,0,2019
KGZ,f,0-4,14,2019
KGZ,f,5-11,14,2019
KGZ,f,12-17,10,2019
KGZ,f,18-59,62,2019
KGZ,f,60+,5,2019
KGZ,m,0-4,12,2019
KGZ,m,5-11,22,2019
KGZ,m,12-17,15,2019
KGZ,m,18-59,73,2019
KGZ,m,60+,0,2019
KOR,f,0-4,0,2019
KOR,f,5-11,0,2019
KOR,f,12-17,0,2019
KOR,f,18-59,0,2019
KOR,f,60+,0,2019
KOR,m,0-4,0,2019
KOR,m,5-11,0,2019
KOR,m,12-17,0,2019
KOR,m,18-59,0,2019
KOR,m,60+,0,2019
KOR,f,0-4,0,2019
KOR,f,5-11,0,2019
KOR,f,12-17,0,2019
KOR,f,18-59,0,2019
KOR,f,60+,0,2019
KOR,m,0-4,0,2019
KOR,m,5-11,0,2019
KOR,m,12-17,0,2019
KOR,m,18-59,0,2019
KOR,m,60+,0,2019
KWT,f,0-4,0,2019
KWT,f,5-11,0,2019
KWT,f,12-17,6,2019
KWT,f,18-59,5,2019
KWT,f,60+,0,2019
KWT,m,0-4,0,2019
KWT,m,5-11,0,2019
KWT,m,12-17,6,2019
KWT,m,18-59,0,2019
KWT,m,60+,0,2019
LBN,f,0-4,0,2019
LBN,f,5-11,0,2019
LBN,f,12-17,0,2019
LBN,f,18-59,0,2019
LBN,f,60+,0,2019
LBN,m,0-4,0,2019
LBN,m,5-11,0,2019
LBN,m,12-17,0,2019
LBN,m,18-59,6,2019
LBN,m,60+,0,2019
LBN,f,0-4,0,2019
LBN,f,5-11,0,2019
LBN,f,12-17,0,2019
LBN,f,18-59,5,2019
LBN,f,60+,0,2019
LBN,m,0-4,0,2019
LBN,m,5-11,5,2019
LBN,m,12-17,0,2019
LBN,m,18-59,0,2019
